,n_trades,trade_rate_per_min,median_gap_sec,mean_gap_sec,burst_frac,n_assets,top_asset_share,asset_switch_rate,sizing_sum,sizing_mean,sizing_std,turnover,pnl_sum,pnl_mean,pnl_std,win_rate,avg_gain,avg_loss_abs,payoff_ratio,pnl_skew_proxy,dd_max,window_start_balance,small_gain_frac,large_loss_frac,loss_tail_ratio,asymmetry_index,gain_clipping,loss_aversion_trader_window,pred_revenge_trader_window
15,30,0.0009306235643192721,65763.0,69830.4,0.0,6,0.36666666666666664,0.3448275862068966,14052.1778985843,468.40592995280997,174.71715671653402,1.4323376713271958,-53.68,-1.7893333333333332,5.875401047695754,0.36666666666666664,4.31,5.320526315789474,0.8100702342923005,-2.185551329136463,-0.00410675734354254,9810.66,0.03333333333333333,0.5,1.4042183621086577,0.10492950048096157,0.40366972472126356,0,0.0017378771001342822
16,30,0.0008406764082380683,67214.0,73233.9,0.0,7,0.4666666666666667,0.3448275862068966,12733.061100701,424.43537002336666,157.04450581188007,1.3000852663870095,-41.14000000000001,-1.3713333333333335,5.329978154405211,0.36666666666666664,4.380909090909091,4.701578947368421,0.9317952838863609,-0.47293064855797307,-0.004522147187773853,9794.02,0.0,0.5333333333333333,1.2120234602328406,0.03530638907230956,0.44354838703715743,0,0.0015342449736730067
17,30,0.0007156989356761605,79275.5,84434.13333333333,0.0,7,0.36666666666666664,0.3793103448275862,14090.0542889934,469.66847629978,166.63166737701374,1.4385547826904403,-92.04,-3.068,6.065437073826726,0.3333333333333333,4.297777777777778,6.536,0.6575547394614786,-1.5228813555020106,-0.009579778224509646,9794.59,0.06666666666666667,0.6,1.8835218090656671,0.20659665242595815,0.6544342506644596,0,0.0015121702790289902
18,30,0.000689818244389574,92575.5,92544.2,0.0,9,0.26666666666666666,0.3793103448275862,15093.2834358772,503.10944786257335,171.88700095311236,1.5454137547612403,-98.13,-3.271,6.094398417314504,0.3333333333333333,3.926666666666667,6.673499999999999,0.5883968930963169,-2.2523510964726166,-0.009572518302360087,9766.5,0.06666666666666667,0.5666666666666667,1.9533117928993038,0.25913114571225615,0.5795107032753042,0,0.0016656069378136495
19,30,0.0007177983688430845,93185.5,88733.23333333334,0.0,7,0.23333333333333334,0.41379310344827586,16191.563704294898,539.7187901431632,148.98478552363974,1.659713120235396,-94.67,-3.155666666666667,5.688281773983237,0.3333333333333333,3.4044444444444446,6.265499999999999,0.5433635693721302,-2.6273092358926458,-0.010310958583957603,9755.64,0.1,0.5,2.1726457395043637,0.295870940282745,0.6693747791117317,0,0.0016362295905922855
20,30,0.0008156218776974994,91391.0,78510.7,0.0,8,0.3,0.41379310344827586,14765.486278841501,492.1828759613834,158.82819642365328,1.5207586011788687,-71.11000000000001,-2.370333333333334,5.455151619836272,0.36666666666666664,3.2981818181818183,5.652105263157895,0.5835315628491241,-1.5863453808890176,-0.008274549426374136,9709.29,0.06666666666666667,0.5,1.8990723558628804,0.26299977009907627,0.531625300155064,0,0.0015952083336030379
21,30,0.0008580131276008523,89478.5,73637.9,0.0,7,0.26666666666666666,0.4482758620689655,14597.0151132814,486.56717044271335,125.84859558587826,1.5082209802630517,-18.160000000000004,-0.6053333333333335,5.907340689598705,0.4666666666666667,4.62,5.1775,0.8923225493206522,-0.6671874989575175,-0.005099035987724967,9678.3,0.06666666666666667,0.43333333333333335,0.8999669128818826,0.056902270981688985,0.4696186481547236,0,0.0016790509258947746
22,30,0.0008195277061829268,79003.0,75132.33333333333,0.0,7,0.2,0.4827586206896552,12467.6731355775,415.58910451925,143.54998826039446,1.2911786959847107,-14.170000000000002,-0.4723333333333334,5.722392002465845,0.4666666666666667,4.610714285714286,4.92,0.937137049751453,0.5497942382306237,-0.0028054979059738924,9656.04,0.03333333333333333,0.5,0.8023602072568256,0.03245147267890038,0.4037842582264913,0,0.00217645646088458
23,30,0.000723036463933937,89894.5,83009.66666666667,0.0,7,0.43333333333333335,0.3793103448275862,12790.395166561202,426.34650555204007,149.72530822414265,1.3276680129669272,13.57,0.45233333333333337,5.341404750872535,0.5,5.009333333333332,4.104666666666667,1.2203995449357476,31.042104936398903,-0.0003653828786981197,9633.73,0.03333333333333333,0.43333333333333335,0.6755895474107085,-0.09926120984939703,0.3782830262271381,0,0.0018680522987378032
24,30,0.0008214212047145926,82546.5,73490.7,0.0,8,0.4666666666666667,0.41379310344827586,12780.151675640898,426.0050558546966,170.74705653759605,1.3232628163046798,-33.61000000000001,-1.1203333333333336,5.258380164463482,0.43333333333333335,3.5053846153846155,4.65764705882353,0.752608467400153,-2.885427132778463,-0.004136441479965843,9658.06,0.1,0.4666666666666667,0.946075949247332,0.1411561891813354,0.376760563336061,0,0.0016313494559192186
25,30,0.0008051299300789386,84402.0,77634.06666666667,0.0,6,0.3333333333333333,0.3448275862068966,14289.7542653423,476.3251421780767,156.99526996979034,1.4809109744065185,-7.919999999999996,-0.2639999999999999,5.461092223709656,0.5666666666666667,3.4652941176470584,5.140769230769232,0.674080854715677,-3.0333333282777764,-0.0032323588239560066,9649.3,0.13333333333333333,0.3333333333333333,1.1358060746004954,0.19468542643667772,0.4439197165945786,0,0.003708087920624568
26,30,0.0007877458259318049,85557.0,78405.96666666666,0.0,6,0.4,0.41379310344827586,15632.6768252638,521.0892275087933,152.16710521192755,1.6197583756348592,-74.0,-2.466666666666667,5.467154169459983,0.36666666666666664,2.911818181818182,5.580526315789474,0.5217819998550561,-3.889261742356198,-0.008009333515693245,9651.24,0.1,0.4666666666666667,2.0027832998006394,0.3142486900300422,0.6112650045039215,0,0.001857309633298608
27,30,0.0008306851398735327,81781.0,77346.53333333334,0.0,6,0.4,0.3448275862068966,15707.751191319698,523.5917063773232,151.66318039728108,1.6317605374587913,-59.11000000000001,-1.9703333333333335,5.08749005477861,0.4,3.1424999999999996,5.378888888888889,0.5842284650845267,-2.5611859824468,-0.006663023853500676,9626.26,0.03333333333333333,0.5,1.9662674646773912,0.26244417638801715,0.5793731980694927,0,0.001973257881196007
28,30,0.0007705416779572427,81709.5,80214.73333333334,0.0,8,0.26666666666666666,0.3793103448275862,16102.3409010297,536.74469670099,151.3042643123837,1.6732886253727228,-103.26000000000002,-3.4420000000000006,4.947957711747483,0.3,2.645555555555555,6.050952380952382,0.437213084579249,-1.8986187840059063,-0.009714054724170888,9623.17,0.0,0.6,2.4536340845980864,0.39158209822466666,0.558352402618226,0,0.0016236809782687299
29,30,0.0008620247908751803,76706.5,72336.33333333333,0.0,8,0.2,0.41379310344827586,15708.6104631131,523.6203487704366,170.88401367347186,1.6414653974517373,-74.07000000000001,-2.4690000000000003,5.8695446278166274,0.4,3.473333333333333,6.430555555555555,0.5401295895488352,-2.1121061352862003,-0.007313578972337304,9569.87,0.0,0.5666666666666667,2.237164338939385,0.2985920233052412,0.3243309150369653,0,0.0021741172817050665
30,30,0.0007242513554565297,93593.5,83703.33333333333,0.0,8,0.26666666666666666,0.3793103448275862,16229.876431255801,540.99588104186,151.0361559120557,1.697156789123694,-69.97000000000001,-2.3323333333333336,6.62839902828435,0.36666666666666664,4.95,6.5484210526315785,0.7559074102687492,-1.0745156479658662,-0.00837291304593335,9562.98,0.0,0.5333333333333333,1.2621212119846188,0.13901222134553376,0.31948291779136817,0,0.002027032194333181
31,30,0.0007943989577485674,83787.0,79813.63333333333,0.0,6,0.36666666666666664,0.3103448275862069,15742.280661709903,524.7426887236635,155.3422190354094,1.6539796572858332,-69.53999999999999,-2.3179999999999996,6.632889524805601,0.36666666666666664,4.622727272727273,6.336315789473685,0.7295607456429648,-1.7218954242738898,-0.006058109945344612,9517.82,0.0,0.5333333333333333,1.2945887444486375,0.15636296954616585,0.2797783933259669,0,0.0028124570756408703
32,30,0.0007388298167086364,79063.0,82788.56666666667,0.0,8,0.4,0.3793103448275862,14736.919150286003,491.23063834286677,161.57977179415926,1.5531740435321597,-69.39,-2.313,6.183619713292586,0.4,3.3966666666666665,6.1194444444444445,0.5550612799819237,-1.3879999993831111,-0.0068906206195868385,9488.26,0.06666666666666667,0.5,1.8552803126386677,0.2861229493540183,0.25464556087660073,0,0.0024142407305654495
33,30,0.0007298009346317303,79858.5,83708.06666666667,0.0,6,0.3333333333333333,0.41379310344827586,13899.964054453998,463.3321351484666,162.9512279852364,1.4640309885028542,-69.25,-2.308333333333333,5.377417713398116,0.43333333333333335,2.213076923076923,5.765882352941176,0.38382276765744444,-2.8942731264782924,-0.00752345352110899,9494.31,0.13333333333333333,0.5333333333333333,2.094706517447838,0.44527178376476306,0.2827476037886985,0,0.0034709302846026315
34,30,0.0009128122324953041,61032.0,70185.9,0.0,6,0.3333333333333333,0.41379310344827586,13976.8426117849,465.8947537261633,165.9334805271999,1.4784208222832291,-62.240000000000016,-2.0746666666666673,5.431270717723009,0.4,2.8641666666666663,5.367222222222223,0.53364040979603,-2.113215858099903,-0.007072213583811841,9453.9,0.16666666666666666,0.5666666666666667,1.3535307515028805,0.3040866601054666,0.17136507191819342,0,0.014133038368782897
35,30,0.0007576714231594899,69285.0,80078.76666666666,0.0,6,0.26666666666666666,0.3448275862068966,14449.5709782699,481.65236594233,156.81346733569416,1.5316078096582524,-28.200000000000003,-0.9400000000000001,6.006414387394817,0.43333333333333335,4.536923076923077,5.128235294117648,0.8846947957404505,-1.1712460056413732,-0.005004107374724978,9434.25,0.1,0.5,0.8626899267620812,0.06117977527456903,0.22950526877750446,0,0.0050959571899255405
36,30,0.0007755207729701713,69285.0,77392.9,0.0,7,0.2,0.4482758620689655,13785.19323593,459.5064411976667,175.44145621119765,1.4643103376554085,-16.949999999999996,-0.5649999999999998,6.742399424537232,0.43333333333333335,5.5407692307692304,5.234117647058823,1.0585870634421324,0.007692307680477308,-0.0028765301483303723,9414.12,0.06666666666666667,0.4,0.9167135620974758,-0.02845984251704376,0.5429540988977538,0,0.0039001697180715334
37,30,0.0007731908943885671,72516.0,81401.46666666666,0.0,6,0.3,0.4482758620689655,13388.062354347,446.2687451449,174.74441921601277,1.4260217240792439,-23.009999999999994,-0.7669999999999998,7.02142246615854,0.43333333333333335,5.494615384615385,5.555294117647059,0.9890773138675056,-3.901538455536093,-0.002183545652081292,9388.4,0.03333333333333333,0.4,1.35510713528655,0.00549133302980976,0.5749952713660872,0,0.004779900627227775
38,30,0.0009106523559335326,67664.0,68096.66666666667,0.0,6,0.3,0.3793103448275862,12848.035114853601,428.2678371617867,151.68054923516777,1.366461908686415,-58.73999999999999,-1.9579999999999995,6.167112105689172,0.36666666666666664,4.270909090909091,5.56421052631579,0.7675678463175268,-2.04010839997826,-0.006661058175510237,9402.41,0.03333333333333333,0.5,1.639690721438184,0.13149829240613992,0.4724409448246589,0,0.001904970867988308
39,30,0.00103026400515132,51064.0,63232.333333333336,0.0,5,0.3,0.3793103448275862,13412.319417747898,447.0773139249299,145.66907531295692,1.4263705750274611,-87.7,-2.9233333333333333,6.334065716879414,0.3333333333333333,4.1419999999999995,6.456,0.6415737297643163,-2.1053072619817574,-0.009380938859590172,9403.11,0.0,0.6333333333333333,1.6957108171438218,0.2183430835800772,0.38482267970412626,0,0.0018907314247603843
40,30,0.0008007088942743975,82874.5,80296.03333333334,0.0,6,0.4,0.4482758620689655,13861.934910127702,462.06449700425674,145.04560095949583,1.4788414276110253,-83.29,-2.7763333333333335,5.9131148704607766,0.3333333333333333,3.7830000000000004,6.056,0.6246697489060982,-2.2372093015823227,-0.009503377070062328,9373.51,0.0,0.5666666666666667,2.2747822475581136,0.231019412518445,0.3871695275796057,0,0.0018247475968381863
41,30,0.0006831285465757044,89321.0,88609.93333333333,0.0,6,0.3333333333333333,0.4827586206896552,14541.9307261624,484.73102420541335,159.1137080306569,1.558781045655377,-79.78999999999999,-2.6596666666666664,6.605847714183888,0.4,3.8016666666666663,6.967222222222222,0.545650267045517,-3.3072527457990084,-0.007404834795434658,9329.04,0.0,0.5,2.1979758518824615,0.2939537762830626,0.3760819212024771,0,0.0022112630841403893
42,30,0.0007332348897601711,86905.5,85926.33333333333,0.0,9,0.3,0.4482758620689655,14692.535857631798,489.7511952543933,175.07545408043865,1.578343987120854,-66.63999999999999,-2.221333333333333,5.704795764323529,0.36666666666666664,3.4309090909090902,5.4936842105263155,0.6245188035582186,-5.10790377655814,-0.006146851967433001,9308.83,0.0,0.43333333333333335,1.882068965192747,0.2311337950889393,0.4129963898320582,0,0.0015952083336030379
43,30,0.0008839961339902406,72974.5,70937.86666666667,0.0,8,0.3333333333333333,0.41379310344827586,14213.757378594999,473.7919126198333,177.35399736596034,1.5300819393202965,-53.29999999999999,-1.7766666666666664,5.9880336610975045,0.43333333333333335,3.540000000000001,5.842352941176471,0.6059202576490069,-5.6599999952833295,-0.006482559954529628,9289.54,0.0,0.4,1.4384210524423127,0.2453918495036259,0.3346783764141137,0,0.0019381819789992538
44,30,0.0009087563215361617,54924.0,68580.73333333334,0.0,9,0.2,0.4482758620689655,13699.0066814308,456.63355604769333,174.47965807130052,1.479243380330178,-5.999999999999998,-0.19999999999999993,5.269924425290733,0.5,3.9786666666666677,4.378666666666667,0.9086479900482688,25.349999366250138,-0.0034014266555229453,9260.82,0.0,0.36666666666666664,1.259622456330029,0.04786215698214783,0.41380941115939823,0,0.001961435465071929
45,30,0.0008341303912627622,76377.5,76911.6,0.0,8,0.26666666666666666,0.3448275862068966,14291.1534728431,476.3717824281033,156.82090244502714,1.5465427951793265,-0.530000000000002,-0.017666666666666733,5.596422307481643,0.5333333333333333,4.156874999999999,4.788571428571429,0.8680824878855434,-0.916883115692359,-0.0012325892707377916,9240.71,0.0,0.3333333333333333,1.3340153450979522,0.07061653474142976,0.43289786218136606,0,0.0032930574038403334
46,30,0.0007759634124629208,73283.0,81550.83333333333,0.0,6,0.3,0.3793103448275862,14882.885047558002,496.0961682519334,152.00083427826715,1.6119596619826064,14.069999999999997,0.4689999999999999,5.954394117821294,0.5666666666666667,4.651764705882353,5.000769230769231,0.9302098317855384,-0.10191780816333218,0.0,9232.79,0.03333333333333333,0.3333333333333333,1.436795688212054,0.03615677780997162,0.43725802773431366,0,0.004648613581380448
47,30,0.0008550520512936225,60125.5,75677.5,0.0,7,0.2,0.3448275862068966,14819.4201455022,493.98067151673996,165.44582923592017,1.6030127592153147,-43.629999999999995,-1.4543333333333333,6.1637900808609265,0.4,4.42,5.370555555555556,0.8230061030845752,-1.9657303359743068,-0.0034051832773915047,9244.73,0.03333333333333333,0.43333333333333335,1.547645670077321,0.09708903136953073,0.41757424423125183,0,0.0018102643479702095
48,30,0.0007749321503850552,60275.0,77449.66666666667,0.0,7,0.3333333333333333,0.4482758620689655,14619.7770118932,487.32590039644003,155.85350875152818,1.5784567609499411,-34.129999999999995,-1.1376666666666666,6.049981865651553,0.43333333333333335,4.413846153846154,5.382941176470588,0.8199692339792934,-0.24811320743013474,-0.005831309847582691,9262.07,0.03333333333333333,0.4666666666666667,0.9905913977543594,0.09891967538445916,0.28418376609005047,0,0.0026992607847364973
49,30,0.0007405856139598744,88954.0,83077.73333333334,0.0,7,0.4,0.4482758620689655,14921.766800048299,497.39222666827663,157.24223058360604,1.613174442217645,-28.84,-0.9613333333333334,5.227475644055686,0.4,4.098333333333334,4.334444444444444,0.9455267877849336,0.2736196317339761,-0.0045275969357640175,9249.94,0.03333333333333333,0.4,1.0676910847704741,0.027999209430766236,0.3081217162534894,0,0.0022113878110802195
50,30,0.0007190060460419515,92144.0,87177.83333333333,0.0,8,0.23333333333333334,0.41379310344827586,15117.603897909099,503.9201299303033,137.2879835899813,1.6417794734078033,1.4799999999999969,0.04933333333333323,5.132559980557752,0.4666666666666667,4.465,3.8143750000000005,1.1705718496029958,2.485436888377793,-0.00016072875285343097,9208.06,0.06666666666666667,0.3333333333333333,0.8546277049939323,-0.07858383029170868,0.3463943977819646,0,0.001857719934623541
51,30,0.0006523674960069673,92144.0,94455.3,0.0,8,0.2,0.3793103448275862,13922.007458963099,464.06691529876997,161.89821151924153,1.510326393808727,-12.97,-0.43233333333333335,4.91900864930669,0.5,3.502666666666667,4.367333333333334,0.802014959364521,-0.43928571271683425,-0.0019049933390323471,9217.88,0.06666666666666667,0.3333333333333333,1.0769436279619362,0.10986869968955504,0.30264334053088454,0,0.0024244892735366353
52,30,0.000614765226283126,93792.0,97721.5,0.0,7,0.2,0.41379310344827586,13798.1421442605,459.93807147535,156.18117928488277,1.4948650046432645,-44.650000000000006,-1.4883333333333335,6.027577476058276,0.43333333333333335,3.9976923076923074,5.683529411764706,0.7033820039206348,-2.5984615364627195,-0.0075869196867728505,9230.36,0.03333333333333333,0.5,1.2435360747053024,0.17413474794303302,0.21928201330317543,0,0.00576752814126314
53,30,0.0006092916984006092,113309.0,103738.26666666666,0.0,6,0.5,0.3103448275862069,13811.958897580298,460.39862991934325,154.97557953891635,1.4984772051753381,-51.22,-1.7073333333333334,6.788468383111596,0.4666666666666667,4.440714285714287,7.086875,0.6266110641273729,-1.731876137802593,-0.006418344574838902,9217.33,0.0,0.5333333333333333,1.1924090668220968,0.22955022498376584,0.28465613020243263,0,0.014413254760441295
54,30,0.0006650402737305766,107570.0,93963.23333333334,0.0,7,0.5,0.41379310344827586,14576.091655872902,485.8697218624301,161.2217773104829,1.5856521634368181,4.27,0.1423333333333333,7.621536040011581,0.5666666666666667,5.758823529411765,7.202307692307694,0.7995803254507997,0.15032679728736953,-0.0037334824405574236,9192.49,0.0,0.43333333333333335,0.9562374244671162,0.11137022981185918,0.3046647230098641,0,0.06259926274039952
55,30,0.0007178098186812398,79642.5,84538.66666666667,0.0,7,0.36666666666666664,0.41379310344827586,14396.6063138537,479.88687712845666,163.03317468275185,1.5704423597806676,18.950000000000003,0.6316666666666667,7.143304597643351,0.6333333333333333,5.225263157894737,7.302727272727271,0.7155221552218521,0.22801120435405536,-0.0009883029006580496,9167.23,0.03333333333333333,0.36666666666666664,1.1183704841354372,0.16582580631517635,0.3887688984531348,0,0.007064800793274265
56,30,0.0007230559235553142,86731.5,85078.63333333333,0.0,7,0.23333333333333334,0.5172413793103449,13960.8315980261,465.36105326753665,173.99169392189017,1.5226686994636704,14.460000000000004,0.48200000000000015,6.14613329523194,0.6,4.524444444444444,5.581666666666667,0.8105902257928671,0.9145631059081947,0.0,9168.66,0.06666666666666667,0.36666666666666664,0.8721085833614883,0.10461217084336759,0.27427098148343976,0,0.007793666598530878
57,30,0.0007597177395358378,91535.0,83197.23333333334,0.0,8,0.16666666666666666,0.4827586206896552,14645.434821987,488.1811607329,159.13243716593018,1.5891469016066142,-59.75000000000001,-1.991666666666667,5.135696630940877,0.4,3.169166666666667,5.432222222222222,0.5834015134945671,-1.0229007629683584,-0.007924339538906158,9215.91,0.1,0.5333333333333333,1.2820327202429374,0.2631035039254909,0.2982635341779689,0,0.001977042007203591
58,30,0.0007243227582210633,91535.0,82862.56666666667,0.03333333333333333,9,0.26666666666666666,0.4482758620689655,14856.600096418602,495.2200032139534,170.45567237003831,1.6144547519318109,-100.41000000000001,-3.3470000000000004,4.785035689702234,0.3,2.158888888888889,5.706666666666667,0.3783099687810594,-1.8514131892728356,-0.011389618179921355,9202.24,0.06666666666666667,0.5666666666666667,2.2450728358515266,0.45105240847493333,0.2760497666648426,0,0.002806753885759775
59,30,0.0007452700196088823,88061.0,83721.06666666667,0.03333333333333333,9,0.36666666666666664,0.4482758620689655,14594.5256075727,486.48418691908995,169.1179207106369,1.5900046636827763,-130.58999999999997,-4.352999999999999,4.551524299427156,0.2,1.9233333333333336,5.922083333333333,0.324773094998983,-2.02920847223429,-0.014235879602393317,9178.92,0.03333333333333333,0.7,2.8451871650146554,0.5096924955534938,0.30128205121767476,0,0.002742455136449011
60,30,0.0007275117038445356,87645.0,84035.66666666667,0.03333333333333333,8,0.36666666666666664,0.3793103448275862,14323.006142130102,477.4335380710034,160.5927316926075,1.5670530752026002,-116.15,-3.871666666666667,5.775846905109619,0.26666666666666666,3.35375,6.499090909090909,0.5160337109291318,-2.447591240161287,-0.01178653601879189,9140.09,0.0,0.6666666666666666,1.5128834353765668,0.3192318781753159,0.29730606941936955,0,0.0023582503465721686
61,30,0.0006696592996703044,91384.0,94737.93333333333,0.0,5,0.5,0.3103448275862069,13550.0182001151,451.66727333717,137.85580698526596,1.4909627094897293,-72.98,-2.432666666666667,5.160990905478984,0.3333333333333333,2.916,5.107000000000001,0.5709810063499154,-2.3649831641868744,-0.00714120663284951,9088.1,0.03333333333333333,0.5666666666666667,1.4270877190979532,0.2730898665993906,0.2928594932158132,0,0.003614231558582511
62,30,0.0007428402579801679,83053.0,81801.76666666666,0.0,9,0.43333333333333335,0.4482758620689655,14247.537774871002,474.9179258290334,136.86396707428077,1.5772956135710083,-19.94,-0.6646666666666667,5.173595250509258,0.5,3.2613333333333334,4.5906666666666665,0.7104269530837002,-48.44999757749991,-0.0017746258395705955,9032.89,0.1,0.36666666666666664,1.228714524036072,0.16929869245593915,0.30938786345646163,0,0.0018485055609675307
