timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance,CALC_BAL,H-I
3/1/2025 9:32,TSLA,BUY,38,723.2046521,723.6587509,17.25575611,-22825.1145,10364.13549,-33189.24999
3/1/2025 9:32,GOOG,SELL,114,3004.510967,3004.378753,-15.07246181,6934.059228,10349.06303,-3415.003803
3/1/2025 9:33,NFLX,SELL,159,693.7480675,691.682878,-328.3651213,-32840.22382,10020.69791,-42860.92173
3/1/2025 9:33,AMZN,BUY,148,2196.459089,2195.196177,-186.9109133,-14576.91099,9833.786996,-24410.69799
3/1/2025 9:33,TSLA,SELL,32,3111.787733,3110.997883,-25.27521589,-18703.75984,9808.511781,-28512.27162
3/1/2025 9:33,NFLX,BUY,98,3351.664021,3352.093627,42.10140512,-15342.98192,9850.613186,-25193.59511
3/1/2025 9:33,NFLX,BUY,159,1890.735895,1892.530226,285.298559,3123.059479,10135.91174,-7012.852266
3/1/2025 9:33,MSFT,SELL,71,2807.467312,2807.403869,-4.504476483,-6845.013919,10131.40727,-16976.42119
3/1/2025 9:34,AMZN,BUY,93,1489.039005,1488.487455,-51.29419949,-8922.109536,10080.11307,-19002.2226
3/1/2025 9:34,AMZN,BUY,95,1723.152238,1725.503859,223.4040076,-22134.62222,10303.51708,-32438.13929
3/1/2025 9:34,NVDA,BUY,174,369.5456932,370.0404644,86.0902003,-36829.27928,10389.60728,-47218.88656
3/1/2025 9:34,GOOG,SELL,114,2670.204516,2668.461941,-198.6535288,2826.089008,10190.95375,-7364.86474
3/1/2025 9:34,AAPL,SELL,3,1820.48221,1817.506,-8.928630587,-7494.225051,10182.02512,-17676.25017
3/1/2025 9:34,NVDA,SELL,,1684.815096,1688.409887,585.9508674,-33578.2747,10767.97598,-44346.25069
3/1/2025 9:35,AAPL,,33,2497.170108,2495.023499,-70.83808999,536.1965184,10697.13789,-10160.94138
3/1/2025 9:35,AMZN,SELL,28,3061.612488,3063.406147,50.22243429,-17836.00952,10747.36033,-28583.36985
3/1/2025 9:35,MSFT,SELL,76,1017.82457,1013.934766,-295.625101,-15731.09174,10451.73523,-26182.82696
3/1/2025 9:35,GOOG,BUY,103,3447.609732,3444.467361,-323.6642686,-2938.510023,10128.07096,-13066.58098
3/1/2025 9:35,GOOG,BUY,60,1837.156191,1837.028483,-7.662454917,-5420.915179,10120.4085,-15541.32368
3/1/2025 9:35,MSFT,BUY,,1502.426278,1504.238254,157.6419837,829.6225969,10278.05049,-9448.427891
3/1/2025 9:36,GOOG,SELL,144,675.651415,674.8303304,-118.2361818,-22363.34337,10159.81431,-32523.15768
3/1/2025 9:36,AAPL,BUY,141,1158.692432,1159.874509,166.6728842,-5197.235861,10326.48719,-15523.72305
3/1/2025 9:36,AMZN,SELL,190,3386.537509,3389.218099,509.3121291,-1998.788395,10835.79932,-12834.58772
3/1/2025 9:36,NFLX,SELL,145,1870.979493,1870.525626,-65.81066626,-28494.59206,10769.98865,-39264.58071
3/1/2025 9:36,NVDA,SELL,86,1031.609672,1030.999589,-52.46720743,3899.110056,10717.52145,-6818.41139
3/1/2025 9:36,MSFT,BUY,66,2663.643467,2664.780087,75.0168805,-21536.30334,10792.53833,-32328.84167
3/1/2025 9:37,AMZN,SELL,137,3030.604766,3031.141622,73.54924843,-22095.15885,10866.08757,-32961.24642
3/1/2025 9:37,NFLX,BUY,149,1189.387768,1190.052036,98.97591569,4053.782008,10965.06349,-6911.281483
3/1/2025 9:37,AAPL,BUY,150,1484.23596,1484.776381,81.06316673,5472.326431,11046.12666,-5573.800226
3/1/2025 9:37,NVDA,BUY,12,281.2446206,280.0518126,-14.31369674,2256.672972,11031.81296,-8775.139988
3/1/2025 9:37,AAPL,SELL,181,3059.842393,3062.045652,398.7898703,-3517.269072,11430.60283,-14947.8719
3/1/2025 9:37,GOOG,SELL,105,2080.701279,2081.523034,86.28418863,-2614.845755,11516.88702,-14131.73277
3/1/2025 9:38,NVDA,SELL,180,2193.606178,2190.751841,-513.7806099,-15057.06774,11003.10641,-26060.17414
3/1/2025 9:38,AAPL,SELL,29,1067.946004,1066.990502,-27.70955225,-8986.832219,10975.39686,-19962.22908
3/1/2025 9:38,MSFT,SELL,85,1803.450782,1803.506347,4.722976959,-23501.44054,10980.11983,-34481.56037
3/1/2025 9:38,TSLA,SELL,16,3055.410753,3057.547517,34.18823259,-6242.76062,11014.30807,-17257.06869
3/1/2025 9:38,MSFT,BUY,5,2479.066495,2480.262907,5.98205973,-15773.50811,11020.29013,-26793.79824
3/1/2025 9:38,TSLA,BUY,92,,2069.502359,-110.5475464,-22152.57389,10909.74258,-33062.31647
3/1/2025 9:39,MSFT,BUY,11,3291.712729,3294.116611,26.44270266,-36738.07519,10936.18528,-47674.26047
3/1/2025 9:39,AAPL,BUY,156,3366.810782,3363.096647,-579.4051129,-15236.71581,10356.78017,-25593.49598
3/1/2025 9:39,AMZN,BUY,195,795.2995871,795.9148155,119.9695269,-15868.07249,10476.7497,-26344.82219
3/1/2025 9:39,TSLA,SELL,148,596.2511211,595.6123615,-94.53642385,-25355.43549,10382.21327,-35737.64877
3/1/2025 9:39,AAPL,BUY,152,624.9537313,627.0060996,311.9599744,-13566.07066,10694.17325,-24260.2439
3/1/2025 9:39,NVDA,SELL,94,1400.894711,1399.342285,-145.9280521,2962.095428,10548.2452,-7586.149767
3/1/2025 9:40,MSFT,SELL,176,2131.105848,2127.24607,-679.3209506,-6786.908635,9868.924245,-16655.83288
3/1/2025 9:40,AMZN,BUY,72,1988.517893,1990.185674,120.0802382,-3779.796632,9989.004483,-13768.80112
3/1/2025 9:40,MSFT,BUY,74,116.1421432,113.5133336,-194.531909,-23029.84405,9794.472574,-32824.31662
3/1/2025 9:40,TSLA,SELL,,1966.900858,1966.889963,-1.721447762,-36790.50348,9792.751126,-46583.25461
3/1/2025 9:40,MSFT,BUY,79,3000.632691,2999.447102,-93.6615309,-35085.68765,9699.089595,-44784.77725
3/1/2025 9:40,MSFT,BUY,98,3409.048196,3409.115604,6.606036201,1007.583184,9705.695631,-8698.112447
3/1/2025 9:41,NVDA,SELL,,1252.348626,1249.936507,-337.6966147,607.0346083,9367.999017,-8760.964408
3/1/2025 9:41,AMZN,BUY,101,2861.580785,2863.96916,241.2259226,-37676.86977,9609.224939,-47286.0947
3/1/2025 9:41,NVDA,SELL,128,461.8646579,460.9087639,-122.3544247,-11509.07676,9486.870515,-20995.94727
3/1/2025 9:41,TSLA,BUY,105,2510.358591,2510.302277,-5.912929809,-7370.830471,9480.957585,-16851.78806
3/1/2025 9:41,GOOG,SELL,185,1728.36638,1726.183822,-403.7732909,-9879.752816,9077.184294,-18956.93711
3/1/2025 9:41,TSLA,SELL,67,2617.744824,2617.860473,7.748474435,-11060.19698,9084.932768,-20145.12975
3/1/2025 9:42,MSFT,BUY,153,1063.201791,1061.609568,-243.6101602,-7264.03285,8841.322608,-16105.35546
3/1/2025 9:42,AAPL,SELL,101,3006.257521,3006.647258,39.36344786,-7992.233109,8880.686056,-16872.91917
3/1/2025 9:42,NVDA,BUY,44,1167.279855,1164.520142,-121.4273522,-8012.167143,8759.258704,-16771.42585
3/1/2025 9:42,NFLX,SELL,91,346.868548,349.9582967,281.1671356,-2195.399642,9040.425839,-11235.82548
3/1/2025 9:42,TSLA,BUY,123,2745.180968,2742.580689,-319.8343946,-6364.790987,8720.591445,-15085.38243
3/1/2025 9:42,TSLA,SELL,1,810.5063114,810.5236634,0.017352003,-36046.71562,8720.608797,-44767.32442
3/1/2025 9:43,NVDA,SELL,102,3339.70509,3341.566832,189.8976265,-3072.475121,8910.506423,-11982.98154
3/1/2025 9:43,AAPL,BUY,109,2643.637197,2644.874301,134.8443103,-35551.71652,9045.350734,-44597.06726
3/1/2025 9:43,AMZN,SELL,9,1076.058044,1074.921208,-10.23152521,-13276.52128,9035.119208,-22311.64049
3/1/2025 9:43,GOOG,SELL,79,81.32972062,79.42826973,-150.2146198,-21289.67204,8884.904589,-30174.57663
3/1/2025 9:43,MSFT,SELL,140,1943.838426,1940.273723,-499.0583591,-35036.29734,8385.84623,-43422.14357
3/1/2025 9:43,TSLA,SELL,140,2711.775592,2713.572013,251.4989746,-23900.96746,8637.345204,-32538.31267
3/1/2025 9:44,AAPL,SELL,195,475.5690751,474.2888882,-249.6364347,-25363.64231,8387.708769,-33751.35108
3/1/2025 9:44,GOOG,SELL,116,1787.050607,1787.571989,60.48033246,-5236.429789,8448.189102,-13684.61889
3/1/2025 9:44,NFLX,SELL,112,3121.926077,3121.811131,-12.87397653,-29444.58888,8435.315125,-37879.90401
3/1/2025 9:44,AMZN,SELL,161,1995.67554,1993.104816,-413.8864269,-21484.76189,8021.428698,-29506.19059
3/1/2025 9:44,NVDA,BUY,141,2948.665374,2949.341871,95.38612316,-10323.32133,8116.814822,-18440.13615
3/1/2025 9:44,AMZN,BUY,152,809.8161827,810.3802093,85.73204187,-18583.41142,8202.546863,-26785.95829
3/1/2025 9:45,TSLA,SELL,59,505.3958215,503.4574736,-114.3625233,-37483.35518,8088.18434,-45571.53952
3/1/2025 9:45,TSLA,BUY,134,960.0675067,960.9736394,121.4217787,5567.257918,8209.606119,-2642.348201
3/1/2025 9:45,AAPL,BUY,30,978.2815228,976.9442469,-40.11827552,-2751.560785,8169.487843,-10921.04863
3/1/2025 9:45,NFLX,BUY,48,1504.739624,1505.285289,26.1919576,1276.392632,8195.679801,-6919.287169
3/1/2025 9:45,AAPL,SELL,84,799.0285549,801.5416593,211.1007697,-8886.390222,8406.780571,-17293.17079
3/1/2025 9:45,AAPL,BUY,22,3116.568376,3117.434173,19.04752295,-7188.709362,8425.828094,-15614.53746
3/1/2025 9:46,AAPL,SELL,91,2436.13196,2437.555968,129.5846801,-35598.20494,8555.412774,-44153.61771
3/1/2025 9:46,NFLX,BUY,146,966.7263484,969.554391,412.8942211,3057.662791,8968.306995,-5910.644203
3/1/2025 9:46,NVDA,BUY,3,300.1520417,297.5172975,-7.904232573,-38602.69675,8960.402762,-47563.09951
3/1/2025 9:46,NVDA,BUY,53,2511.939539,2509.185312,-145.9740218,-10423.40264,8814.42874,-19237.83138
3/1/2025 9:46,NFLX,BUY,9,2803.289909,2800.554646,-24.61736602,-14513.11817,8789.811374,-23302.92955
3/1/2025 9:46,NVDA,BUY,25,314.3697063,315.5406885,29.27455527,-6914.586303,8819.085929,-15733.67223
3/1/2025 9:47,NVDA,SELL,18,1823.686262,1826.304386,47.12622571,-37268.94275,8866.212155,-46135.1549
3/1/2025 9:47,AMZN,BUY,102,337.5036608,340.20743,275.7844612,-10707.70131,9141.996616,-19849.69793
3/1/2025 9:47,NFLX,BUY,180,2938.060704,2939.446226,249.3940061,-6780.839234,9391.390622,-16172.22986
3/1/2025 9:47,,BUY,112,558.6108533,556.3278572,-255.6955614,-23937.00829,9135.695061,-33072.70335
3/1/2025 9:47,NVDA,BUY,130,2318.792672,2318.391746,-52.12036983,-16550.74454,9083.574691,-25634.31923
3/1/2025 9:47,MSFT,BUY,126,2035.727403,2031.476539,-535.608873,-36805.0841,8547.965818,-45353.04992
3/1/2025 9:48,NFLX,BUY,61,294.9021856,300.2016389,323.2666492,842.612606,8871.232467,-8028.619861
3/1/2025 9:48,NFLX,BUY,66,1402.136575,1402.12085,-1.037859359,-18780.10521,8870.194608,-27650.29982
3/1/2025 9:48,MSFT,SELL,99,1672.712129,1673.299507,58.15038261,-4822.984605,8928.344991,-13751.3296
3/1/2025 9:48,GOOG,BUY,29,1023.24903,1022.816744,-12.53630296,-703.3881827,8915.808688,-9619.19687
3/1/2025 9:48,GOOG,BUY,116,2667.672548,2665.327632,-272.0103557,-34657.48802,8643.798332,-43301.28635
3/1/2025 9:48,NVDA,BUY,57,1139.312446,1143.387944,232.3033573,-23642.12754,8876.101689,-32518.22923
3/1/2025 9:49,MSFT,BUY,115,3496.146952,3496.858477,81.8253642,-16500.39447,8957.927054,-25458.32152
3/1/2025 9:49,AAPL,SELL,127,812.4404507,813.5601174,142.197663,-15172.42028,9100.124717,-24272.545
3/1/2025 9:49,AMZN,SELL,174,2835.481372,2835.720275,41.56914001,-5996.517545,9141.693857,-15138.2114
3/1/2025 9:49,GOOG,BUY,75,3441.425959,3441.89212,34.96202163,-38304.22052,9176.655878,-47480.8764
3/1/2025 9:49,NFLX,SELL,77,740.4537384,737.4236173,-233.3193196,-10281.75299,8943.336559,-19225.08954
3/1/2025 9:49,AAPL,BUY,118,3141.652919,3140.084649,-185.0558709,-15540.98319,8758.280688,-24299.26388
3/1/2025 9:50,AMZN,BUY,9,1481.855787,1478.933553,-26.30011074,-16049.05803,8731.980577,-24781.03861
3/1/2025 9:50,NFLX,SELL,67,2370.353039,2372.88924,169.9254711,-15656.18301,8901.906048,-24558.08905
3/1/2025 9:50,AMZN,BUY,103,863.8967724,858.8747487,-517.2684385,-23166.97882,8384.63761,-31551.61643
3/1/2025 9:50,AAPL,BUY,35,407.6923524,407.3515966,-11.92645422,-15641.91879,8372.711155,-24014.62994
3/1/2025 9:50,MSFT,BUY,53,925.5649622,929.4309872,204.8993288,-3100.251749,8577.610484,-11677.86223
3/1/2025 9:50,TSLA,BUY,140,3424.85291,3428.066986,449.9706129,-2398.16444,9027.581097,-11425.74554
3/1/2025 9:51,TSLA,SELL,146,1142.616253,1143.018674,58.7534057,-35472.85144,9086.334503,-44559.18594
3/1/2025 9:51,AAPL,BUY,180,1503.188184,1504.227639,187.1018386,-34231.10083,9273.436341,-43504.53717
3/1/2025 9:51,AAPL,SELL,6,720.0482295,719.1589798,-5.335497671,-14824.98191,9268.100844,-24093.08276
3/1/2025 9:51,NVDA,SELL,13,2365.920933,2368.481489,33.28722763,-5212.011446,9301.388071,-14513.39952
3/1/2025 9:51,AMZN,SELL,115,1195.284763,1189.081922,-713.3267137,-24486.61453,8588.061358,-33074.67589
3/1/2025 9:51,AMZN,SELL,39,3296.965559,3301.407945,173.2530417,-35296.30198,8761.314399,-44057.61638
3/1/2025 9:52,GOOG,SELL,165,1196.490146,1199.882472,559.7337664,-16870.96755,9321.048166,-26192.01571
3/1/2025 9:52,GOOG,BUY,199,3495.837588,3494.522224,-261.7573913,-29010.34112,9059.290774,-38069.63189
3/1/2025 9:52,AMZN,BUY,34,3006.58433,3007.696226,37.80446845,-15850.93348,9097.095243,-24948.02873
3/1/2025 9:52,MSFT,SELL,73,1168.736114,1167.416333,-96.34402612,-36576.84902,9000.751217,-45577.60024
3/1/2025 9:52,MSFT,SELL,18,3392.572866,3389.275499,-59.35261101,-8118.54754,8941.398606,-17059.94615
3/1/2025 9:52,AMZN,SELL,169,2859.807384,2862.638532,478.4640337,-4651.374272,9419.862639,-14071.23691
3/1/2025 9:53,MSFT,SELL,115,3489.318599,3489.29996,-2.143465894,-20707.30436,9417.719173,-30125.02354
3/1/2025 9:53,NFLX,SELL,65,2832.913836,2831.544253,-89.02292537,-42008.34364,9328.696248,-51337.03988
3/1/2025 9:53,AMZN,SELL,132,1773.37708,1771.801238,-208.0111601,-6114.917835,9120.685088,-15235.60292
3/1/2025 9:53,MSFT,,175,1232.428453,1230.176235,-394.1381593,-38594.79251,8726.546929,-47321.33944
3/1/2025 9:53,TSLA,SELL,188,93.77900267,93.26495452,-96.6410528,4797.188092,8629.905876,-3832.717784
3/1/2025 9:53,NFLX,BUY,58,2722.570932,2722.38897,-10.55379939,-16214.58566,8619.352076,-24833.93774
3/1/2025 9:54,NFLX,SELL,59,3106.960458,3104.258076,-159.4405554,-11597.25285,8459.911521,-20057.16437
3/1/2025 9:54,MSFT,SELL,191,2802.843478,2805.563349,519.4954408,-22397.09126,8979.406962,-31376.49822
3/1/2025 9:54,TSLA,SELL,107,2816.810607,2812.219661,-491.2311775,1198.572685,8488.175784,-7289.603099
3/1/2025 9:54,GOOG,BUY,44,2053.334252,2054.00277,29.41477556,-38230.49134,8517.59056,-46748.0819
3/1/2025 9:54,TSLA,SELL,142,660.9392891,660.2790899,-93.74828905,-6083.005353,8423.842271,-14506.84762
3/1/2025 9:54,TSLA,BUY,92,720.2805669,724.0883744,350.3182885,1264.383984,8774.160559,-7509.776576
3/1/2025 9:55,AMZN,SELL,21,2189.319746,2187.082663,-46.97875207,-10636.32759,8727.181807,-19363.50939
3/1/2025 9:55,GOOG,BUY,100,2814.536016,2812.057213,-247.8803408,-3682.846095,8479.301467,-12162.14756
3/1/2025 9:55,NFLX,BUY,135,551.3623093,551.0879545,-37.03789775,-10533.51801,8442.263569,-18975.78158
3/1/2025 9:55,MSFT,,32,2478.720023,2479.402125,21.82725962,-1594.709207,8464.090828,-10058.80004
3/1/2025 9:55,GOOG,SELL,72,3202.818398,3199.972767,-204.8854784,-8287.895879,8259.20535,-16547.10123
3/1/2025 9:55,AAPL,BUY,7,3182.841447,3180.555405,-16.00229976,-10607.01594,8243.20305,-18850.21899
3/1/2025 9:56,NVDA,SELL,141,61.97724254,64.57777632,366.6752637,1706.554619,8609.878314,-6903.323695
3/1/2025 9:56,TSLA,SELL,129,523.3408402,526.4556817,401.8145545,-14025.84868,9011.692868,-23037.54155
3/1/2025 9:56,AAPL,BUY,96,1218.095607,1215.621931,-237.4728525,-1149.65042,8774.220016,-9923.870436
3/1/2025 9:56,NFLX,BUY,64,469.7517163,474.8468387,326.0878311,-22495.1857,9100.307847,-31595.49355
3/1/2025 9:56,AAPL,BUY,43,3207.020865,3204.189059,-121.767633,-6360.730784,8978.540214,-15339.271
3/1/2025 9:56,NFLX,SELL,116,1447.218498,1444.819038,-278.3373144,-14745.67406,8700.2029,-23445.87696
3/1/2025 9:57,MSFT,SELL,9,534.3685851,533.2095179,-10.43160531,-7645.757369,8689.771294,-16335.52866
3/1/2025 9:57,AMZN,BUY,81,3148.408558,3145.022632,-274.2600009,-35238.92581,8415.511293,-43654.4371
3/1/2025 9:57,AMZN,SELL,102,375.9546479,374.8958711,-107.9952278,-13046.16309,8307.516066,-21353.67915
3/1/2025 9:57,AAPL,BUY,187,1402.257852,1399.848223,-450.600688,-14523.29232,7856.915378,-22380.2077
3/1/2025 9:57,GOOG,SELL,103,2127.125494,2125.793805,-137.164015,-7945.387376,7719.751363,-15665.13874
3/1/2025 9:57,AMZN,BUY,66,760.8819235,762.3264685,95.3399753,-7093.687411,7815.091338,-14908.77875
3/1/2025 9:58,NVDA,BUY,117,91.41508899,88.63849291,-324.8617415,-16855.32802,7490.229596,-24345.55762
3/1/2025 9:58,AMZN,SELL,115,1502.241069,1497.388559,-558.0387053,-6480.987538,6932.190891,-13413.17843
3/1/2025 9:58,TSLA,BUY,48,2536.807905,2535.701775,-53.09421797,-28714.33437,6879.096673,-35593.43104
3/1/2025 9:58,MSFT,SELL,41,2082.46303,2084.991688,103.6749773,-13150.7679,6982.77165,-20133.53955
3/1/2025 9:58,AAPL,BUY,97,2668.029223,2669.099167,103.784601,-37268.29626,7086.556251,-44354.85251
3/1/2025 9:58,TSLA,BUY,100,2558.85841,2561.034186,217.5776012,-34914.50006,7304.133853,-42218.63391
3/1/2025 9:59,GOOG,BUY,168,834.112684,836.0205542,320.5221967,-24949.27578,7624.656049,-32573.93183
3/1/2025 9:59,NVDA,SELL,151,1226.106688,1226.221005,17.26179225,-13110.25611,7641.917842,-20752.17395
3/1/2025 9:59,MSFT,SELL,84,3481.911566,3484.498497,217.3021523,-7088.600184,7859.219994,-14947.82018
3/1/2025 9:59,AMZN,BUY,54,2084.640675,2086.187563,83.53197014,-35759.84614,7942.751964,-43702.5981
3/1/2025 9:59,,BUY,187,252.8593029,248.622307,-792.3182317,-10854.48132,7150.433732,-18004.91505
3/1/2025 9:59,TSLA,SELL,,1405.404927,1407.080308,112.2505203,-32082.03324,7262.684253,-39344.71749
3/1/2025 10:00,NVDA,SELL,5,1705.734096,1707.029705,6.478046839,-14462.89099,7269.162299,-21732.05329
3/1/2025 10:00,MSFT,BUY,33,3085.222827,3089.037066,125.86989,-34226.48669,7395.032189,-41621.51888
3/1/2025 10:00,GOOG,BUY,49,2347.403645,2348.057966,32.06173077,-10726.25651,7427.09392,-18153.35043
3/1/2025 10:00,GOOG,SELL,162,2275.965385,2279.515389,575.1007577,-10787.73163,8002.194678,-18789.9263
3/1/2025 10:00,MSFT,BUY,187,456.3249994,455.2651687,-198.1883369,2194.212881,7804.006341,-5609.79346
3/1/2025 10:00,NFLX,SELL,63,405.7509814,405.3672031,-24.1780341,-15642.34869,7779.828307,-23422.17699
3/1/2025 10:01,NFLX,BUY,163,2541.515653,2542.511056,162.2506525,-2968.223061,7942.078959,-10910.30202
3/1/2025 10:01,NVDA,BUY,55,2268.560714,2271.449088,158.8605953,1331.424605,8100.939555,-6769.514949
3/1/2025 10:01,TSLA,SELL,29,,3081.661336,-24.95370674,-41343.77747,8075.985848,-49419.76332
3/1/2025 10:01,NFLX,BUY,67,1844.839125,1845.774415,62.66444613,-35414.87455,8138.650294,-43553.52484
3/1/2025 10:01,NFLX,SELL,65,1945.502742,1945.764817,17.03483256,-5995.818803,8155.685127,-14151.50393
3/1/2025 10:01,AAPL,BUY,53,919.8391089,918.6150594,-64.87462476,-36012.64248,8090.810502,-44103.45298
3/1/2025 10:02,AAPL,SELL,144,1580.024784,1578.017432,-289.0587148,-15666.61024,7801.751787,-23468.36202
3/1/2025 10:02,TSLA,BUY,101,1757.697353,1758.077162,38.36068001,475.8308523,7840.112467,-7364.281615
3/1/2025 10:02,NFLX,SELL,92,3004.632651,3003.037445,-146.758982,-10778.41789,7693.353485,-18471.77137
3/1/2025 10:02,TSLA,BUY,20,1438.569631,1435.485899,-61.67463708,-22751.83364,7631.678848,-30383.51249
3/1/2025 10:02,MSFT,BUY,39,2698.839583,2700.579259,67.84735315,-34222.97923,7699.526201,-41922.50543
3/1/2025 10:02,AAPL,SELL,150,491.159995,494.5150505,503.2583277,-15802.92067,8202.784529,-24005.70519
3/1/2025 10:03,AAPL,BUY,144,3301.305602,3297.776171,-508.2380935,-10023.79474,7694.546435,-17718.34118
3/1/2025 10:03,MSFT,BUY,94,118.3128599,117.5892764,-68.0168435,-16942.0561,7626.529592,-24568.58569
3/1/2025 10:03,GOOG,SELL,35,600.2597574,601.4723471,42.44064021,-19819.8994,7668.970232,-27488.86963
3/1/2025 10:03,GOOG,BUY,143,2015.336609,2013.942014,-199.4271684,-19059.95286,7469.543064,-26529.49593
3/1/2025 10:03,AAPL,SELL,142,1216.520794,1214.577265,-275.9810619,-9282.421569,7193.562002,-16475.98357
3/1/2025 10:03,GOOG,SELL,125,3349.815989,3346.602571,-401.6772473,-5129.838306,6791.884754,-11921.72306
3/1/2025 10:04,AAPL,SELL,42,1906.035335,1908.04424,84.3739977,-18262.67663,6876.258752,-25138.93539
3/1/2025 10:04,AMZN,SELL,7,3466.196708,3464.76409,-10.02832403,-16505.47788,6866.230428,-23371.70831
3/1/2025 10:04,AAPL,SELL,14,2491.664084,2490.297236,-19.13587289,-22969.17491,6847.094555,-29816.26947
3/1/2025 10:04,NVDA,SELL,17,1330.903748,1328.994091,-32.46417124,-32458.57569,6814.630384,-39273.20608
3/1/2025 10:04,TSLA,SELL,63,1566.218431,1566.392216,10.94848281,-17757.47489,6825.578867,-24583.05376
3/1/2025 10:04,GOOG,SELL,135,54.4182051,56.20379301,241.0543674,5641.174534,7066.633234,-1425.4587
3/1/2025 10:05,AMZN,SELL,156,1420.429346,1423.231299,437.1046615,-10271.44694,7503.737896,-17775.18484
3/1/2025 10:05,AMZN,SELL,197,578.598104,578.9374444,66.85006129,-27847.48641,7570.587957,-35418.07437
3/1/2025 10:05,AMZN,SELL,135,554.4763662,552.9066755,-211.9082445,-8948.116906,7358.679712,-16306.79662
3/1/2025 10:05,NVDA,BUY,166,369.586264,368.1922362,-231.4086144,-5372.307675,7127.271098,-12499.57877
3/1/2025 10:05,AMZN,SELL,92,2271.253947,2276.585925,490.5420255,-31457.67704,7617.813124,-39075.49017
3/1/2025 10:05,GOOG,SELL,32,1350.937872,1351.508476,18.25933857,-9558.092499,7636.072462,-17194.16496
3/1/2025 10:06,AAPL,BUY,7,189.609037,189.9153585,2.144250256,-5792.48497,7638.216712,-13430.70168
3/1/2025 10:06,AAPL,SELL,180,695.8873261,700.7662963,878.2146343,-17129.48205,8516.431347,-25645.9134
3/1/2025 10:06,TSLA,BUY,55,338.7538523,342.6649593,215.1108846,-27823.21685,8731.542231,-36554.75908
3/1/2025 10:06,AMZN,SELL,145,2701.040636,2703.315911,329.91485,-22716.26016,9061.457081,-31777.71725
3/1/2025 10:06,AAPL,SELL,128,1853.625715,1854.832996,154.5318877,-38685.22157,9215.988969,-47901.21054
3/1/2025 10:06,AMZN,SELL,74,1487.994389,1492.343535,321.8367927,-8020.396939,9537.825762,-17558.2227
3/1/2025 10:07,AMZN,BUY,16,2081.983633,2083.298194,21.03298173,-11778.90442,9558.858743,-21337.76317
3/1/2025 10:07,NVDA,BUY,162,2382.318201,2381.678713,-103.5970928,-23937.18754,9455.261651,-33392.44919
3/1/2025 10:07,TSLA,SELL,98,2202.481328,2200.984397,-146.6992331,-22234.61211,9308.562418,-31543.17453
3/1/2025 10:07,GOOG,SELL,108,2972.591687,2972.11658,-51.31159554,-14037.95699,9257.250822,-23295.20781
3/1/2025 10:07,TSLA,SELL,32,3279.774917,3282.286673,80.37618741,-16663.96589,9337.627009,-26001.5929
3/1/2025 10:07,MSFT,SELL,197,2264.029217,2264.574534,107.4273971,-10694.27978,9445.054406,-20139.33418
3/1/2025 10:08,GOOG,SELL,189,2688.051725,2688.011498,-7.602916511,-14024.48515,9437.45149,-23461.93664
3/1/2025 10:08,MSFT,SELL,166,354.6735917,356.9556955,378.8292367,-9475.979525,9816.280727,-19292.26025
3/1/2025 10:08,MSFT,SELL,56,1104.644904,1105.702143,59.20537822,-21261.1896,9875.486105,-31136.67571
