Date,Open,High,Low,Close,Volume
2025-04-09 16:00:00,107.96,114.01,106.85,113.73,4105753
2025-04-10 16:00:00,113.45,113.45,108.93,109.95,1562466
2025-04-11 16:00:00,110.65,113.63,110.14,113.27,1186754
2025-04-14 16:00:00,114.68,115.51,113.43,115.38,1175403
2025-04-15 16:00:00,115.5,116.61,115.02,115.21,2162593
2025-04-16 16:00:00,115.21,116.24,114.25,115.62,935035
2025-04-17 16:00:00,115.53,116.71,115.45,116.24,1090937
2025-04-21 16:00:00,116,116.6,114.63,115.21,600060
2025-04-22 16:00:00,115.82,117.97,115.41,117.97,5486237
2025-04-23 16:00:00,119.27,119.86,117.41,117.79,1099753
2025-04-24 16:00:00,117.69,117.72,116.34,117.67,973595
2025-04-25 16:00:00,117.55,118.02,116.78,117.76,787288
2025-04-28 16:00:00,117.8,118.68,117.68,118.58,1006227
2025-04-29 16:00:00,118.47,119.9,118.39,119.9,789289
2025-04-30 16:00:00,118.92,120.11,117.43,119.88,841504
2025-05-01 16:00:00,119.82,120.66,119.5,120.02,721427
2025-05-02 16:00:00,121.36,121.73,120.79,121.27,863930
2025-05-05 16:00:00,121.14,121.56,120.73,120.97,519986
2025-05-06 16:00:00,120.81,121.23,120.08,120.16,605886
2025-05-07 16:00:00,120.03,120.96,119.93,120.19,692909
2025-05-08 16:00:00,120.3,121.21,119.59,119.83,2021295
2025-05-09 16:00:00,120.62,120.62,119.77,120.28,1540197
2025-05-12 16:00:00,121.04,121.36,120.32,120.86,2322734
2025-05-13 16:00:00,121.3,121.9,120.66,121.8,820983
2025-05-14 16:00:00,122.27,122.66,121.61,122.53,1180348
2025-05-15 16:00:00,122.5,124.88,122.5,124.78,1727532
2025-05-16 16:00:00,125,126.05,124.67,125.82,2305379
2025-05-19 16:00:00,125.55,127.44,125.21,127.14,940076
2025-05-20 16:00:00,127,127.48,126.26,126.48,1619863
2025-05-21 16:00:00,126.24,126.69,125.7,125.82,1104115
2025-05-22 16:00:00,125.66,127,124.87,126.52,1211130
2025-05-23 16:00:00,126.44,128.73,126.07,128.43,1355606
2025-05-27 16:00:00,128.31,129.42,128.03,128.86,1344909
2025-05-28 16:00:00,128.43,129.46,128.41,128.94,1044474
2025-05-29 16:00:00,128.67,128.75,124.27,125,2218112
2025-05-30 16:00:00,124.68,127.17,124.19,126.66,1359805
2025-06-02 16:00:00,126.27,127.96,126.22,127.87,1063091
2025-06-03 16:00:00,127.76,128.32,127.42,127.49,1023934
2025-06-04 16:00:00,127.78,127.98,127.2,127.37,800511
2025-06-05 16:00:00,128.27,128.5,126.91,126.96,894953
2025-06-06 16:00:00,127.5,128.14,127.31,127.53,885927
2025-06-09 16:00:00,127.29,127.82,127.1,127.61,1050001
2025-06-10 16:00:00,128.01,128.35,127.7,128.31,1022850
2025-06-11 16:00:00,128.79,129.04,127.86,127.88,670855
2025-06-12 16:00:00,128.34,128.87,128.09,128.82,541644
2025-06-13 16:00:00,128.02,128.62,127.35,127.75,783785
2025-06-16 16:00:00,128.59,130,128.24,128.88,811402
2025-06-17 16:00:00,128.63,129.03,127.69,127.99,566375
2025-06-18 16:00:00,128.4,128.86,127.98,128.07,719839
2025-06-20 16:00:00,128.74,128.94,127.15,127.29,840424
2025-06-23 16:00:00,126.8,127.22,126.02,127.19,912772
2025-06-24 16:00:00,127.99,129,127.9,128.32,1085705
2025-06-25 16:00:00,128.19,128.32,127.49,128.07,1596014
2025-06-26 16:00:00,128.72,130.51,128.59,130.17,973914
2025-06-27 16:00:00,130.13,130.96,129.23,129.71,731473
2025-06-30 16:00:00,130.01,131.69,129.92,131.55,828090
2025-07-01 16:00:00,131.36,132.43,131.36,132.26,517633
2025-07-02 16:00:00,131.59,131.88,130.81,131.17,1451971
2025-07-03 13:00:00,131.58,132.69,131.38,132.64,455532
2025-07-07 16:00:00,131.61,133.36,131.49,131.83,735113
2025-07-08 16:00:00,131.76,132.27,131.38,131.76,758847
2025-07-09 16:00:00,132.22,132.79,131.9,132.43,1541701
2025-07-10 16:00:00,132.34,133.84,132.19,133.29,1887462
2025-07-11 16:00:00,132.64,132.78,131.25,131.76,942022
2025-07-14 16:00:00,131.58,131.89,131.16,131.82,1684505
2025-07-15 16:00:00,132.03,132.1,130.46,130.64,986226
2025-07-16 16:00:00,130.67,132.02,130.53,131.99,744493
2025-07-17 16:00:00,131.29,133.08,130.8,133.02,920844
2025-07-18 16:00:00,133.65,133.66,132.43,132.81,475445
2025-07-21 16:00:00,133.18,133.68,132.94,133.61,3336007
2025-07-22 16:00:00,133.34,133.56,132.8,133.15,1804161
2025-07-23 16:00:00,133.56,134.26,133.32,134.21,4204980
2025-07-24 16:00:00,132.74,133.11,131.93,132.02,937337
2025-07-25 16:00:00,131.18,132.1,130.94,132.05,677694
2025-07-28 16:00:00,131.68,131.82,130.3,130.45,589900
2025-07-29 16:00:00,130.27,130.35,129.08,129.7,908447
2025-07-30 16:00:00,129.41,130.07,128.89,129.39,713988
2025-07-31 16:00:00,129.19,129.54,128.14,128.46,1050802
2025-08-01 16:00:00,127.92,128.87,127.38,128.61,1246412
2025-08-04 16:00:00,129.04,130.01,129.04,129.92,386422
2025-08-05 16:00:00,129.05,130.86,128.95,130.73,715199
2025-08-06 16:00:00,131.47,132.3,131.06,132.21,834943
2025-08-07 16:00:00,132.74,133.02,132.03,132.44,912311
2025-08-08 16:00:00,132.81,133.15,132.27,132.6,1848631
2025-08-11 16:00:00,132.51,133.75,132.51,133.43,1887281
2025-08-12 16:00:00,133.83,135.09,133.66,134.8,975009
2025-08-13 16:00:00,135.44,136.01,135.35,135.91,2295494
2025-08-14 16:00:00,135.27,136.59,135.04,136.59,1349322
2025-08-15 16:00:00,136.88,137.25,136.32,136.43,771993
2025-08-18 16:00:00,136.25,136.59,136.04,136.4,595105
2025-08-19 16:00:00,136.03,136.6,135.95,136.32,676384
2025-08-20 16:00:00,136.28,136.78,136.13,136.49,615913
2025-08-21 16:00:00,136.13,136.79,135.92,136.2,766562
2025-08-22 16:00:00,136.43,138.34,135.97,137.88,700768
2025-08-25 16:00:00,137.78,137.78,136.21,136.23,845675
2025-08-26 16:00:00,136.25,137.7,136.1,137.68,1387816
2025-08-27 16:00:00,141.5,147.64,141.37,145.26,3183382
2025-08-28 16:00:00,145.59,146.33,144.43,145.85,1115479
2025-08-29 16:00:00,145.56,145.95,144.92,145.36,858678
2025-09-02 16:00:00,143.81,144.99,143.2,144.75,1014289
2025-09-03 16:00:00,145,145.66,144.72,145.64,653592
2025-09-04 16:00:00,146.03,146.3,145.19,145.81,577160
2025-09-05 16:00:00,145.93,146.5,143.97,144.49,974984
2025-09-08 16:00:00,145.05,145.33,144.17,144.61,1062998
2025-09-09 16:00:00,144.33,144.96,143.94,143.99,749274
2025-09-10 16:00:00,144.07,144.68,143.97,144.14,765622
2025-09-11 16:00:00,144.55,145.21,144.28,145.13,635862
2025-09-12 16:00:00,144.88,144.95,144,144.14,585417
2025-09-15 16:00:00,144.51,145.42,144.04,145.39,800765
2025-09-16 16:00:00,145.4,146.5,145.18,146.04,830220
2025-09-17 16:00:00,146.62,146.95,145.72,146.34,1139579
2025-09-18 16:00:00,145.99,146.66,145.54,146.16,790846
2025-09-19 16:00:00,146.52,147.54,146.19,147.26,943195
2025-09-22 16:00:00,147.61,148.81,147.21,148.6,971436
2025-09-23 16:00:00,148.73,149.26,148.05,148.05,836805
2025-09-24 16:00:00,147.67,148.33,146.99,147.28,776331
2025-09-25 16:00:00,146.6,147.09,145.86,146.23,991284
2025-09-26 16:00:00,146.66,146.74,145.91,146.11,687384
2025-09-29 16:00:00,146.38,147.66,146.32,146.96,1079069
2025-09-30 16:00:00,147.05,147.47,145.91,147.32,797148
2025-10-01 16:00:00,147.16,148,147.05,147.2,803454
2025-10-02 16:00:00,147.5,147.5,145.79,146.42,585030
2025-10-03 16:00:00,146.55,147.17,146.42,146.96,723820
2025-10-06 16:00:00,147.2,147.47,145.91,147.03,1041086
2025-10-07 16:00:00,146.85,147.2,145.86,145.87,1034794
2025-10-08 16:00:00,146.35,146.47,144.74,145.04,875574
2025-10-09 16:00:00,145.32,145.56,144.66,145.26,1260624
2025-10-10 16:00:00,145.99,146.29,143.52,143.64,1216285
2025-10-13 16:00:00,144.41,144.92,143.97,144.58,508140
2025-10-14 16:00:00,143.72,145.75,143.13,145.44,689588
2025-10-15 16:00:00,145.69,146.94,145.57,146.78,1152377
2025-10-16 16:00:00,146.8,147.3,144.69,145.31,1358020
2025-10-17 16:00:00,144.59,146.1,144.29,145.79,1401849
2025-10-20 16:00:00,145.57,147.37,145.57,146.94,1288676
2025-10-21 16:00:00,147.19,147.54,146.5,146.6,2129679
2025-10-22 16:00:00,146.6,147.17,146.36,146.8,535220
2025-10-23 16:00:00,146.93,147.74,146.75,147.47,559092
2025-10-24 16:00:00,147.59,148.16,147.26,147.78,3877169
2025-10-27 16:00:00,147.13,148.31,146,148.23,1842126
2025-10-28 16:00:00,148.36,149.44,147.62,149.05,1076191
2025-10-29 16:00:00,149.05,149.25,146.37,146.69,612904
2025-10-30 16:00:00,146.47,147.12,145.35,145.9,1234932
2025-10-31 16:00:00,145.47,146.76,145.07,146.5,744372
2025-11-03 16:00:00,146.23,147.74,145.7,147.41,633410
2025-11-04 16:00:00,146.06,146.88,145.33,145.77,965478
2025-11-05 16:00:00,145.23,145.88,144.76,145.66,823179
2025-11-06 16:00:00,145.85,145.99,144.67,145.41,568830
2025-11-07 16:00:00,145.45,145.5,143.38,145.46,1082791
2025-11-10 16:00:00,145.99,147.03,145.68,146.89,2461621
2025-11-11 16:00:00,147,148.16,147,147.72,988157
2025-11-12 16:00:00,147.78,149.02,146.91,148.97,812721
2025-11-13 16:00:00,148.57,149.22,145.85,146.77,810097
2025-11-14 16:00:00,146,146.56,144.56,146.56,2137593
2025-11-17 16:00:00,147.02,148.27,146.44,147.13,1729018
2025-11-18 16:00:00,146.77,149.37,145.71,149.11,1680649
2025-11-19 16:00:00,148.47,149,147.33,148.27,866000
2025-11-20 16:00:00,146.77,150.04,146.76,147.35,1618877
2025-11-21 16:00:00,148.29,150.25,147.45,149.99,1532498
2025-11-24 16:00:00,150.27,150.85,149.13,149.71,1008236
2025-11-25 16:00:00,150.32,152.79,150.01,152.22,879049
2025-11-26 16:00:00,152.55,153.26,152.4,153.19,787667
2025-11-28 13:00:00,154,154.64,153.24,154.09,374257
2025-12-01 16:00:00,154.03,154.43,152.56,152.89,953686
2025-12-02 16:00:00,153.16,155.12,152.51,154.43,1459067
2025-12-03 16:00:00,155.54,157.98,154.5,156.68,1327155
2025-12-04 16:00:00,158.58,161.54,157.64,160.56,1471104
2025-12-05 16:00:00,161.16,162.96,160.91,162.48,1062085
2025-12-08 16:00:00,162.91,163.77,162.55,163.39,2316968
2025-12-09 16:00:00,163.54,164.35,163.14,163.2,1109554
2025-12-10 16:00:00,163.47,165.82,163.14,165.14,821866
2025-12-11 16:00:00,166.54,167.21,165.11,167.02,1232213
2025-12-12 16:00:00,167.3,167.91,165.45,165.86,1585915
2025-12-15 16:00:00,165.72,167.78,165.62,167.09,1006523
2025-12-16 16:00:00,167.16,167.35,165.95,166.37,929166
2025-12-17 16:00:00,166.47,166.82,164.57,165.29,883324
2025-12-18 16:00:00,165.89,168.15,165.89,167.14,1050228
2025-12-19 16:00:00,168,169.89,167.63,168.74,1022556
2025-12-22 16:00:00,169.29,170.48,168.46,169.83,724157
2025-12-23 16:00:00,170.09,171.19,169.7,170.91,545181
2025-12-24 13:00:00,171.13,171.84,170.63,171.2,697914
2025-12-26 16:00:00,171.41,171.8,170.75,171.51,306191
2025-12-29 16:00:00,170.97,172.38,170.93,171.74,659308
2025-12-30 16:00:00,171.78,172.37,171.44,171.59,695402
2025-12-31 16:00:00,171.58,171.58,170.49,170.49,729724
2026-01-02 16:00:00,171.13,171.24,169.97,170.78,671222
2026-01-05 16:00:00,170.58,173.2,170.56,173.11,1021084
2026-01-06 16:00:00,173.52,174.61,170.37,170.42,1115596
2026-01-07 16:00:00,170.27,170.68,168.92,169.16,594310
2026-01-08 16:00:00,168.84,170.78,168.73,169.55,591843
2026-01-09 16:00:00,169.49,170.12,168.8,169.19,859834
2026-01-12 16:00:00,168.81,169.69,168.3,169.65,2863667
2026-01-13 16:00:00,170.13,170.14,167.82,168.94,2126833
2026-01-14 16:00:00,168.66,169.05,167.5,168.6,739335
2026-01-15 16:00:00,168.71,169.44,168.59,169.33,539731
2026-01-16 16:00:00,168.88,169.43,168.56,169.18,1971515
2026-01-20 16:00:00,169.46,169.66,167.34,167.44,1286472
2026-01-21 16:00:00,168.2,168.92,166.15,168,1150043
2026-01-22 16:00:00,168.61,169.55,168.12,168.86,779645
2026-01-23 16:00:00,168.92,169.94,168.05,169.72,6532419
2026-01-26 16:00:00,168.62,169.32,166.63,167.32,2382046
2026-01-27 16:00:00,167.78,169.2,167.45,168.84,1355096
2026-01-28 16:00:00,168.66,168.79,164.95,166.58,1704608
2026-01-29 16:00:00,167.36,168.92,166.57,168.78,1607097
2026-01-30 16:00:00,167.74,168.51,165.34,166.23,966064
2026-02-02 16:00:00,166.05,168.95,165.78,168.61,755800
2026-02-03 16:00:00,168.61,170.74,168.12,170.56,1243767
2026-02-04 16:00:00,170.85,171.55,169.57,170.02,1737253
2026-02-05 16:00:00,169,170.72,167.86,168.84,1100648
2026-02-06 16:00:00,170.17,171.17,169.68,170.4,1124125
