Date,Open,High,Low,Close,Volume
2025-11-25 16:00:00,7.65,8.07,7.47,7.74,142926195
2025-11-26 16:00:00,7.86,7.94,7.42,7.78,108812718
2025-11-28 13:05:00,7.92,8.26,7.63,7.7,55910339
2025-12-01 16:00:00,7.52,7.53,7.09,7.14,91070084
2025-12-02 16:00:00,7.15,7.45,6.96,6.99,62020372
2025-12-03 16:00:00,6.99,7.12,6.86,6.94,51101047
2025-12-04 16:00:00,6.94,7.74,6.91,7.58,78940944
2025-12-05 16:00:00,7.51,7.58,7.12,7.15,46045888
2025-12-08 16:00:00,7.28,7.42,6.95,7.05,52222127
2025-12-09 16:00:00,7.05,7.55,6.92,7.41,75727884
2025-12-10 16:00:00,7.3,7.77,6.98,7,83451854
2025-12-11 16:00:00,7.05,7.17,6.73,7.05,60839785
2025-12-12 16:00:00,7.06,7.23,6.55,6.56,49932544
2025-12-15 16:00:00,6.67,6.67,6.25,6.47,76091264
2025-12-16 16:00:00,6.4,6.79,6.4,6.73,73035684
2025-12-17 16:00:00,6.7,6.88,6.08,6.12,77286942
2025-12-18 16:00:00,6.42,6.59,6.24,6.28,87649821
2025-12-19 16:00:00,6.32,6.43,6.21,6.36,61502251
2025-12-22 16:00:00,6.57,6.8,6.37,6.42,68585285
2025-12-23 16:00:00,6.38,6.49,6.2,6.27,39541684
2025-12-24 13:05:00,6.24,6.3,6.12,6.28,19550121
2025-12-26 16:00:00,6.24,6.24,5.98,6.01,47105052
2025-12-29 16:00:00,5.89,6.03,5.79,5.83,44031525
2025-12-30 16:00:00,5.77,5.86,5.64,5.84,42464433
2025-12-31 16:00:00,5.82,6,5.77,5.83,45781492
2026-01-02 16:00:00,5.92,6.15,5.85,6.07,38445810
2026-01-05 16:00:00,6.06,6.33,5.99,6.32,53706252
2026-01-06 16:00:00,6.48,6.99,6.26,6.93,74722596
2026-01-07 16:00:00,6.9,6.91,6.02,6.12,101078018
2026-01-08 16:00:00,6.27,6.72,6.17,6.43,70852671
2026-01-09 16:00:00,7.1,7.92,7.08,7.29,167272622
2026-01-12 16:00:00,7.08,7.25,6.93,7.02,58461309
2026-01-13 16:00:00,7.06,7.08,6.75,6.77,61760415
2026-01-14 16:00:00,6.71,6.75,6.38,6.64,56450737
2026-01-15 16:00:00,6.7,6.74,6.22,6.3,47066156
2026-01-16 16:00:00,6.39,6.92,6.31,6.67,68099159
2026-01-20 16:00:00,6.31,6.54,6.26,6.39,49507879
2026-01-21 16:00:00,6.45,6.6,6.28,6.48,54753420
2026-01-22 16:00:00,6.61,6.79,6.39,6.42,44812118
2026-01-23 16:00:00,6.39,6.4,5.95,6.01,63931509
2026-01-26 16:00:00,5.98,6.06,5.85,5.87,33285103
2026-01-27 16:00:00,5.86,6,5.73,5.81,40277415
2026-01-28 16:00:00,5.83,5.87,5.65,5.76,43490620
2026-01-29 16:00:00,5.76,5.78,5.5,5.58,45430862
2026-01-30 16:00:00,5.5,5.6,5.06,5.15,52762944
2026-02-02 16:00:00,5.11,5.12,4.8,4.82,50259603
2026-02-03 16:00:00,4.87,5.25,4.79,5.13,64211732
2026-02-04 16:00:00,5.05,5.07,4.67,5,58481757
2026-02-05 16:00:00,4.92,5.09,4.68,4.7,65045239
2026-02-06 16:00:00,4.76,5.04,4.76,4.88,43072291
