timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance
2025-02-12T20:56:51Z,TSLA,sell,2.8017,220.0,217.9577,4.07,9951.09
2025-02-13T22:34:42Z,TSLA,sell,1.3121,217.9577,216.7319,0.84,9951.93
2025-02-14T09:14:46Z,EURUSD,sell,293.1964,1.107634,1.093423,3.3,9955.23
2025-02-15T13:05:19Z,AMZN,buy,2.5019,170.0,169.1655,-3.23,9952.0
2025-02-15T14:57:37Z,AMZN,buy,1.9865,169.1655,169.9963,0.75,9952.75
2025-02-16T23:19:36Z,AMZN,sell,3.8209,169.9963,168.1837,5.18,9957.94
2025-02-17T11:24:04Z,ETH-USD,sell,0.179071,2400.0,2415.38,-3.91,9954.03
2025-02-19T08:52:57Z,AAPL,sell,4.2608,173.2861,175.5134,-11.47,9942.56
2025-02-21T04:12:55Z,AAPL,sell,2.0843,175.5134,172.2079,5.91,9948.47
2025-02-21T14:30:19Z,AAPL,buy,1.4998,172.2079,173.8338,1.75,9950.22
2025-02-22T20:20:27Z,AAPL,sell,1.6666,173.8338,171.9594,2.35,9952.57
2025-02-24T04:53:41Z,AAPL,sell,1.2655,171.9594,171.865,-0.46,9952.1
2025-02-24T08:53:30Z,AAPL,sell,1.6156,171.865,169.1549,3.63,9955.74
2025-02-24T19:14:42Z,AMZN,sell,4.1791,168.1837,169.3583,-6.79,9948.94
2025-02-26T11:00:16Z,AMZN,sell,3.6596,169.3583,166.0352,10.5,9959.44
2025-02-27T17:38:47Z,NVDA,sell,0.984961,651.1244,635.3694,13.8,9973.24
2025-02-27T21:49:03Z,EURUSD,buy,366.0193,1.093423,1.098431,0.76,9974.0
2025-03-01T05:11:49Z,MSFT,sell,0.512714,412.4087,409.2581,1.05,9975.05
2025-03-02T11:49:14Z,MSFT,buy,1.3229,409.2581,403.3238,-9.3,9965.75
2025-03-03T13:27:56Z,GBPUSD,sell,472.2053,1.254755,1.275201,-11.24,9954.51
2025-03-04T04:24:02Z,EURUSD,sell,692.7157,1.098431,1.109755,-9.88,9944.62
2025-03-05T16:22:06Z,EURUSD,sell,525.8754,1.109755,1.122957,-8.51,9936.12
2025-03-06T11:54:07Z,EURUSD,buy,440.0295,1.122957,1.118269,-3.39,9932.73
2025-03-06T18:22:17Z,EURUSD,buy,646.9215,1.118269,1.132971,7.57,9940.3
2025-03-08T16:00:08Z,NVDA,sell,0.435634,635.3694,640.8378,-3.12,9937.18
2025-03-08T21:21:32Z,NVDA,sell,0.639668,640.8378,647.3149,-5.24,9931.94
2025-03-08T22:48:56Z,NVDA,sell,0.647586,647.3149,635.0712,6.81,9938.74
2025-03-09T15:35:57Z,EURUSD,buy,355.8154,1.132971,1.137812,0.64,9939.38
2025-03-10T20:25:20Z,AAPL,sell,2.063,169.1549,167.8164,1.83,9941.21
2025-03-12T11:40:11Z,AMZN,buy,1.4218,166.0352,166.9735,0.7,9941.91
2025-03-13T09:44:10Z,TSLA,buy,1.1504,216.7319,219.1712,2.14,9944.05
2025-03-14T10:39:24Z,TSLA,buy,3.606,219.1712,215.9417,-13.76,9930.29
2025-03-15T05:19:33Z,BTC-USD,sell,0.012581,44926.72,44098.32,8.91,9939.19
2025-03-15T11:07:26Z,BTC-USD,buy,0.014429,44098.32,44586.09,5.33,9944.53
2025-03-15T22:33:55Z,EURUSD,buy,197.2,1.137812,1.125943,-2.94,9941.58
2025-03-17T04:35:20Z,TSLA,sell,2.3929,215.9417,216.9897,-3.89,9937.69
2025-03-18T05:47:02Z,TSLA,buy,2.1568,216.9897,217.5841,0.03,9937.72
2025-03-19T05:28:09Z,TSLA,sell,2.739,217.5841,216.2496,2.06,9939.78
2025-03-19T23:42:54Z,GBPUSD,sell,415.3969,1.275201,1.260482,4.69,9944.47
2025-03-20T17:56:51Z,TSLA,sell,2.78,216.2496,215.1144,1.54,9946.02
2025-03-21T10:51:20Z,EURUSD,sell,533.9583,1.125943,1.105433,9.34,9955.36
2025-03-22T17:23:15Z,MSFT,buy,1.6599,403.3238,403.2088,-1.99,9953.37
2025-03-22T17:26:41Z,MSFT,sell,0.920887,403.2088,402.2476,-0.11,9953.26
2025-03-23T11:14:48Z,ETH-USD,sell,0.25937,2415.38,2429.57,-5.36,9947.9
2025-03-24T02:11:18Z,ETH-USD,buy,0.093118,2429.57,2439.84,0.35,9948.25
2025-03-24T10:30:42Z,NVDA,buy,0.419877,635.0712,622.4522,-6.01,9942.24
2025-03-26T03:15:29Z,NVDA,buy,0.36641,622.4522,628.3178,1.54,9943.78
2025-03-27T13:14:35Z,NVDA,sell,1.1898,628.3178,625.5647,1.27,9945.05
2025-03-27T22:18:27Z,NVDA,buy,0.694208,625.5647,619.4925,-5.38,9939.67
2025-03-29T06:08:49Z,NVDA,sell,0.776801,619.4925,623.0101,-4.02,9935.65
2025-03-30T10:56:52Z,NVDA,sell,0.870961,623.0101,613.2348,7.06,9942.71
2025-03-31T05:59:57Z,MSFT,buy,1.2384,402.2476,400.4495,-3.56,9939.14
2025-03-31T16:46:26Z,AMZN,buy,1.5519,166.9735,164.0887,-5.17,9933.97
2025-04-02T11:24:42Z,AMZN,buy,3.9535,164.0887,161.2983,-12.77,9921.2
2025-04-02T17:28:01Z,AMZN,sell,4.5616,161.2983,158.4991,10.8,9932.0
2025-04-03T12:55:22Z,AAPL,buy,2.2312,167.8164,168.8937,1.4,9933.4
2025-04-03T21:46:43Z,MSFT,sell,1.9717,400.4495,404.7408,-10.58,9922.82
2025-04-04T23:39:29Z,ETH-USD,sell,0.218751,2439.84,2398.34,7.65,9930.47
2025-04-05T17:06:28Z,EURUSD,buy,406.0347,1.105433,1.090161,-7.4,9923.07
2025-04-07T15:13:54Z,TSLA,buy,1.674,215.1144,217.3138,2.72,9925.78
2025-04-07T21:00:51Z,BTC-USD,sell,0.011533,44586.09,44917.08,-5.2,9920.59
2025-04-09T03:38:01Z,MSFT,sell,1.1061,404.7408,407.1267,-3.84,9916.75
2025-04-10T03:24:54Z,BTC-USD,sell,0.004891,44917.08,44129.77,3.26,9920.01
2025-04-11T06:21:06Z,BTC-USD,buy,0.017544,44129.77,43875.15,-6.54,9913.47
2025-04-12T20:34:08Z,AMZN,sell,1.7213,158.4991,160.6892,-4.5,9908.97
2025-04-13T14:59:31Z,AMZN,sell,3.5176,160.6892,162.4189,-7.6,9901.37
2025-04-15T13:38:24Z,MSFT,buy,1.559,407.1267,411.961,5.84,9907.2
2025-04-17T09:55:50Z,AMZN,buy,3.927,162.4189,159.2537,-14.14,9893.06
2025-04-17T09:58:03Z,EURUSD,buy,564.2068,1.090161,1.085429,-4.32,9888.75
2025-04-17T20:17:10Z,EURUSD,sell,667.6871,1.085429,1.099691,-11.46,9877.28
2025-04-19T14:55:46Z,EURUSD,sell,651.0411,1.099691,1.088143,5.6,9882.88
2025-04-19T15:01:21Z,EURUSD,buy,376.5487,1.088143,1.092369,0.49,9883.37
2025-04-19T15:08:09Z,EURUSD,buy,709.6511,1.092369,1.068809,-18.8,9864.58
2025-04-19T20:59:20Z,MSFT,buy,1.7281,411.961,414.7649,2.94,9867.51
2025-04-20T00:08:01Z,MSFT,buy,1.8446,414.7649,409.3108,-12.11,9855.4
2025-04-20T00:13:20Z,NVDA,buy,0.349706,613.2348,617.5827,0.95,9856.35
2025-04-20T00:26:25Z,NVDA,buy,0.659565,617.5827,625.2542,3.97,9860.32
2025-04-20T20:27:42Z,NVDA,buy,0.990499,625.2542,630.4673,3.5,9863.82
2025-04-21T02:28:58Z,NVDA,buy,0.695932,630.4673,628.9241,-2.25,9861.57
2025-04-21T03:44:42Z,AAPL,buy,3.7487,168.8937,171.0178,6.27,9867.84
2025-04-23T02:19:41Z,GBPUSD,sell,445.8614,1.260482,1.277171,-8.95,9858.89
2025-04-24T19:22:03Z,NVDA,sell,0.97415,628.9241,623.2481,3.89,9862.78
2025-04-25T16:51:47Z,BTC-USD,buy,0.004773,43875.15,43343.5,-3.1,9859.68
2025-04-25T17:03:02Z,BTC-USD,sell,0.01484,43343.5,43800.67,-8.51,9851.17
2025-04-27T08:34:58Z,BTC-USD,buy,0.005643,43800.67,43271.84,-3.65,9847.52
2025-04-27T12:38:12Z,BTC-USD,sell,0.011954,43271.84,43742.44,-7.01,9840.51
2025-04-27T12:49:36Z,AMZN,buy,3.2262,159.2537,160.5616,2.84,9843.35
2025-04-28T12:32:22Z,AMZN,sell,2.2192,160.5616,159.9919,0.31,9843.66
2025-04-29T22:50:48Z,AMZN,buy,4.8538,159.9919,160.1634,-1.25,9842.42
2025-05-01T02:33:42Z,EURUSD,buy,221.6568,1.068809,1.078573,1.53,9843.94
2025-05-01T16:18:18Z,ETH-USD,buy,0.299769,2398.34,2423.28,5.55,9849.5
2025-05-01T16:24:59Z,BTC-USD,sell,0.016604,43742.44,44012.54,-6.43,9843.06
2025-05-02T11:42:01Z,BTC-USD,sell,0.014363,44012.54,44444.49,-7.9,9835.17
2025-05-03T03:20:19Z,AAPL,buy,2.0916,171.0178,172.919,3.02,9838.18
2025-05-03T11:32:51Z,AAPL,sell,1.2772,172.919,172.2602,0.25,9838.43
2025-05-03T22:50:07Z,ETH-USD,buy,0.091548,2423.28,2414.23,-1.42,9837.01
2025-05-04T02:46:12Z,ETH-USD,buy,0.185549,2414.23,2400.56,-3.74,9833.27
2025-05-04T19:28:19Z,BTC-USD,sell,0.008318,44444.49,44678.63,-2.94,9830.34
2025-05-06T00:36:28Z,BTC-USD,buy,0.01325,44678.63,45096.13,3.95,9834.28
2025-05-06T00:37:24Z,AMZN,buy,3.9823,160.1634,158.8002,-7.14,9827.14
2025-05-07T01:17:46Z,AMZN,buy,3.7094,158.8002,160.5099,4.76,9831.91
2025-05-08T13:16:45Z,ETH-USD,sell,0.171848,2400.56,2416.48,-3.84,9828.06
2025-05-08T21:01:26Z,ETH-USD,buy,0.319212,2416.48,2372.96,-15.96,9812.1
2025-05-09T02:14:37Z,ETH-USD,sell,0.285446,2372.96,2329.17,10.68,9822.79
2025-05-09T02:21:33Z,BTC-USD,buy,0.012374,45096.13,45136.95,-0.99,9821.8
2025-05-09T22:06:46Z,BTC-USD,buy,0.006201,45136.95,44413.26,-5.24,9816.56
2025-05-09T22:11:22Z,ETH-USD,sell,0.316583,2329.17,2353.33,-9.62,9806.94
2025-05-10T09:22:53Z,ETH-USD,buy,0.333152,2353.33,2376.32,5.56,9812.49
2025-05-11T09:13:46Z,GBPUSD,sell,437.2882,1.277171,1.28555,-5.16,9807.33
2025-05-11T15:08:19Z,GBPUSD,buy,380.2705,1.28555,1.270379,-7.08,9800.25
2025-05-13T12:49:46Z,GBPUSD,buy,233.2798,1.270379,1.260964,-2.99,9797.26
2025-05-14T10:50:35Z,BTC-USD,sell,0.015255,44413.26,44022.54,4.14,9801.41
2025-05-15T15:51:50Z,EURUSD,buy,430.8951,1.078573,1.088903,3.21,9804.61
2025-05-16T10:44:42Z,EURUSD,buy,262.0785,1.088903,1.091134,-0.18,9804.43
2025-05-17T23:18:20Z,EURUSD,sell,307.4103,1.091134,1.084342,1.19,9805.62
2025-05-17T23:25:54Z,EURUSD,buy,298.4981,1.084342,1.091082,1.14,9806.77
2025-05-18T21:26:08Z,NVDA,sell,0.609965,623.2481,615.173,3.91,9810.67
2025-05-20T15:59:27Z,TSLA,buy,0.985137,217.3138,218.9965,1.08,9811.76
2025-05-20T17:14:51Z,TSLA,sell,1.2881,218.9965,215.948,3.17,9814.93
2025-05-20T19:37:58Z,BTC-USD,buy,0.010685,44022.54,43412.24,-7.78,9807.15
2025-05-22T18:24:26Z,ETH-USD,buy,0.32852,2376.32,2341.35,-13.58,9793.57
2025-05-24T14:22:47Z,ETH-USD,sell,0.155282,2341.35,2294.83,6.25,9799.82
2025-05-25T12:10:39Z,GBPUSD,buy,376.1416,1.260964,1.265197,0.32,9800.14
2025-05-26T17:00:03Z,GBPUSD,buy,229.4009,1.265197,1.251358,-3.95,9796.19
2025-05-28T04:27:38Z,MSFT,sell,1.7827,409.3108,411.8648,-6.51,9789.68
2025-05-28T12:53:55Z,GBPUSD,buy,424.6479,1.251358,1.239751,-6.35,9783.32
2025-05-30T11:04:15Z,EURUSD,sell,379.3719,1.091082,1.092618,-1.69,9781.63
2025-05-31T07:50:42Z,AAPL,buy,1.7664,172.2602,171.4714,-2.21,9779.42
2025-05-31T13:37:39Z,GBPUSD,buy,341.7835,1.239751,1.244689,0.55,9779.98
2025-06-01T05:40:29Z,GBPUSD,sell,445.307,1.244689,1.234087,3.24,9783.21
2025-06-01T05:44:00Z,GBPUSD,buy,505.1557,1.234087,1.208564,-14.56,9768.65
2025-06-01T15:00:26Z,ETH-USD,buy,0.332722,2294.83,2320.03,6.34,9774.98
2025-06-01T18:03:10Z,ETH-USD,sell,0.121694,2320.03,2326.28,-1.52,9773.47
2025-06-02T00:28:37Z,TSLA,buy,3.6091,215.948,216.9383,1.49,9774.95
2025-06-03T13:02:16Z,TSLA,buy,3.3557,216.9383,213.7532,-12.64,9762.31
2025-06-04T08:45:06Z,TSLA,buy,2.7881,213.7532,215.699,3.83,9766.14
2025-06-05T01:05:21Z,TSLA,buy,2.87,215.699,211.3185,-14.23,9751.91
2025-06-05T23:47:57Z,EURUSD,sell,532.8603,1.092618,1.108472,-10.01,9741.9
2025-06-07T12:28:36Z,GBPUSD,buy,465.3738,1.208564,1.211525,-0.13,9741.77
2025-06-07T15:32:04Z,GBPUSD,sell,536.5036,1.211525,1.216636,-4.48,9737.29
2025-06-08T16:30:06Z,GBPUSD,buy,279.3448,1.216636,1.220288,0.11,9737.4
2025-06-09T07:01:19Z,GBPUSD,sell,224.7761,1.220288,1.217467,-0.1,9737.3
2025-06-09T19:56:45Z,GBPUSD,buy,590.0545,1.217467,1.203346,-10.26,9727.04
2025-06-11T13:57:07Z,GBPUSD,buy,578.03,1.203346,1.216519,5.75,9732.79
2025-06-12T01:09:37Z,GBPUSD,buy,251.4735,1.216519,1.213123,-1.67,9731.12
2025-06-12T13:35:54Z,NVDA,buy,1.091,615.173,619.0288,2.41,9733.52
2025-06-12T13:48:44Z,ETH-USD,buy,0.243519,2326.28,2347.1,3.55,9737.08
2025-06-12T15:16:45Z,AMZN,sell,4.7528,160.5099,158.6433,6.83,9743.9
2025-06-12T23:50:51Z,AMZN,buy,3.0226,158.6433,159.4829,1.25,9745.15
2025-06-13T13:33:58Z,AMZN,buy,1.358,159.4829,161.1572,1.69,9746.85
2025-06-13T13:43:12Z,AMZN,sell,1.7075,161.1572,158.9678,3.0,9749.85
2025-06-14T09:27:21Z,MSFT,sell,0.665522,411.8648,414.9971,-2.82,9747.03
2025-06-15T14:26:54Z,MSFT,sell,1.3517,414.9971,411.758,2.87,9749.9
2025-06-17T13:13:44Z,ETH-USD,sell,0.292809,2347.1,2379.15,-11.22,9738.68
2025-06-17T14:43:56Z,ETH-USD,buy,0.139762,2379.15,2397.9,1.73,9740.41
2025-06-17T22:39:44Z,AMZN,sell,2.2993,158.9678,155.774,6.36,9746.77
2025-06-18T05:03:33Z,MSFT,buy,0.677863,411.758,414.4067,1.05,9747.82
2025-06-19T17:20:42Z,EURUSD,sell,504.4565,1.108472,1.107875,-1.2,9746.62
2025-06-20T07:33:11Z,AAPL,sell,3.4917,171.4714,171.6924,-2.38,9744.25
2025-06-21T10:49:29Z,AAPL,buy,1.7006,171.6924,173.2238,1.82,9746.07
2025-06-22T02:45:20Z,AAPL,buy,2.9816,173.2238,171.2235,-7.35,9738.72
2025-06-23T23:22:31Z,TSLA,sell,1.4076,211.3185,209.7022,1.48,9740.2
2025-06-24T18:34:39Z,TSLA,sell,1.42,209.7022,210.9841,-2.62,9737.58
2025-06-26T10:48:22Z,AAPL,sell,2.6362,171.2235,171.5427,-2.05,9735.53
2025-06-26T10:54:06Z,AAPL,sell,3.0409,171.5427,172.8146,-5.27,9730.26
2025-06-26T10:56:30Z,AAPL,buy,3.1836,172.8146,170.9042,-7.56,9722.71
2025-06-27T13:33:11Z,AAPL,buy,2.8498,170.9042,168.9827,-6.78,9715.93
2025-06-28T02:54:12Z,EURUSD,buy,437.8792,1.107875,1.120672,4.3,9720.23
2025-06-29T03:22:37Z,TSLA,sell,3.3435,210.9841,212.7359,-7.75,9712.48
2025-06-30T00:10:14Z,AMZN,buy,2.0896,155.774,153.211,-6.23,9706.25
2025-07-01T03:45:13Z,AMZN,sell,4.4697,153.211,154.9307,-9.52,9696.73
2025-07-02T10:33:08Z,AMZN,sell,2.6938,154.9307,155.4923,-2.63,9694.1
2025-07-03T18:50:46Z,ETH-USD,buy,0.189255,2397.9,2386.63,-3.35,9690.75
2025-07-03T22:41:03Z,GBPUSD,buy,471.1541,1.213123,1.206601,-4.6,9686.15
2025-07-05T21:10:23Z,NVDA,sell,1.174,619.0288,619.2258,-2.18,9683.97
2025-07-06T22:02:11Z,NVDA,sell,0.718464,619.2258,616.2517,0.94,9684.91
2025-07-08T16:02:05Z,AMZN,buy,4.2548,155.4923,157.5662,7.05,9691.96
2025-07-09T15:05:26Z,TSLA,buy,1.178,212.7359,208.9663,-5.11,9686.85
2025-07-11T10:27:22Z,NVDA,buy,0.740001,616.2517,613.199,-3.48,9683.37
2025-07-11T10:36:53Z,TSLA,buy,2.259,208.9663,208.269,-2.84,9680.53
2025-07-13T03:00:15Z,TSLA,sell,2.3728,208.269,211.9998,-10.18,9670.35
2025-07-13T06:36:30Z,NVDA,sell,1.1544,613.199,610.6749,1.02,9671.37
2025-07-14T06:27:48Z,AMZN,sell,2.9267,157.5662,156.3104,2.44,9673.81
2025-07-15T00:37:05Z,AMZN,sell,3.6066,156.3104,158.5187,-9.48,9664.33
2025-07-16T17:14:12Z,AAPL,sell,1.9599,168.9827,170.7967,-4.44,9659.89
2025-07-17T02:35:02Z,AAPL,buy,3.5491,170.7967,168.1223,-11.12,9648.77
2025-07-18T12:04:37Z,MSFT,sell,1.7521,414.4067,409.9018,5.95,9654.72
2025-07-18T12:14:56Z,BTC-USD,buy,0.012109,43412.24,43730.71,2.45,9657.17
2025-07-20T07:55:51Z,BTC-USD,buy,0.0089,43730.71,43941.55,0.83,9658.0
2025-07-20T08:08:41Z,EURUSD,sell,290.8226,1.120672,1.121285,-1.05,9656.95
2025-07-20T08:11:44Z,EURUSD,sell,462.8631,1.121285,1.126812,-3.95,9653.0
2025-07-20T08:23:26Z,GBPUSD,buy,408.0114,1.206601,1.205141,-1.92,9651.09
2025-07-20T18:16:01Z,TSLA,buy,3.3754,211.9998,212.6241,0.19,9651.28
2025-07-22T10:55:14Z,EURUSD,sell,531.3734,1.126812,1.137434,-7.25,9644.03
2025-07-22T11:02:39Z,MSFT,sell,1.5357,409.9018,413.9048,-7.83,9636.19
2025-07-22T17:00:49Z,MSFT,buy,1.0765,413.9048,417.2685,2.43,9638.62
2025-07-23T07:26:15Z,AAPL,sell,3.397,168.1223,168.7653,-3.71,9634.9
2025-07-24T00:18:44Z,AAPL,sell,2.0894,168.7653,167.0786,2.58,9637.48
2025-07-24T20:51:11Z,ETH-USD,sell,0.234935,2386.63,2345.1,8.25,9645.74
2025-07-26T10:18:44Z,EURUSD,sell,203.6524,1.137434,1.150999,-3.38,9642.35
2025-07-26T10:27:24Z,EURUSD,buy,588.1959,1.150999,1.13624,-10.5,9631.86
2025-07-27T05:03:45Z,AAPL,sell,4.6049,167.0786,163.7519,13.26,9645.11
2025-07-27T23:41:14Z,AMZN,buy,4.2458,158.5187,159.9327,4.2,9649.31
2025-07-28T13:27:17Z,BTC-USD,buy,0.014198,43941.55,44280.44,3.14,9652.45
2025-07-30T03:12:08Z,GBPUSD,buy,331.5357,1.205141,1.214624,2.07,9654.53
2025-07-31T16:40:14Z,BTC-USD,buy,0.01054,44280.44,44411.16,0.13,9654.65
2025-08-01T12:48:41Z,EURUSD,sell,547.7145,1.13624,1.145716,-6.86,9647.8
2025-08-03T09:23:09Z,GBPUSD,buy,488.4303,1.214624,1.214134,-1.83,9645.97
2025-08-03T16:26:41Z,TSLA,buy,1.9582,212.6241,213.3533,0.31,9646.28
2025-08-03T19:01:00Z,TSLA,sell,2.3574,213.3533,208.7899,9.41,9655.69
2025-08-05T06:54:36Z,ETH-USD,sell,0.243501,2345.1,2359.85,-5.12,9650.57
2025-08-06T11:51:41Z,AMZN,sell,1.3609,159.9327,160.0255,-0.71,9649.86
2025-08-08T09:46:25Z,NVDA,buy,1.0936,610.6749,605.8116,-7.11,9642.75
2025-08-09T12:06:38Z,NVDA,buy,1.0255,605.8116,610.4454,3.09,9645.83
2025-08-11T10:35:40Z,AMZN,buy,1.2285,160.0255,162.3603,2.34,9648.18
2025-08-11T10:46:37Z,AMZN,sell,1.9583,162.3603,163.8591,-3.79,9644.39
2025-08-12T10:56:02Z,BTC-USD,sell,0.008421,44411.16,44061.98,1.94,9646.33
2025-08-13T06:19:29Z,GBPUSD,buy,545.6909,1.214134,1.223051,3.09,9649.42
2025-08-14T03:33:07Z,GBPUSD,sell,461.7901,1.223051,1.234082,-6.61,9642.81
2025-08-15T23:08:38Z,GBPUSD,sell,343.8153,1.234082,1.242773,-4.13,9638.68
2025-08-16T10:59:48Z,TSLA,buy,2.1787,208.7899,210.041,1.51,9640.19
2025-08-17T01:53:24Z,TSLA,buy,3.0983,210.041,205.5604,-15.63,9624.57
2025-08-17T22:18:51Z,GBPUSD,buy,342.4397,1.242773,1.25031,1.44,9626.01
2025-08-19T13:50:12Z,TSLA,buy,2.8812,205.5604,206.7139,1.74,9627.74
2025-08-20T17:39:55Z,BTC-USD,buy,0.014999,44061.98,43470.19,-10.65,9617.09
2025-08-22T15:01:54Z,GBPUSD,sell,587.5322,1.25031,1.252016,-2.97,9614.12
2025-08-23T05:19:08Z,ETH-USD,sell,0.2786,2359.85,2390.08,-10.19,9603.94
2025-08-25T02:00:21Z,ETH-USD,sell,0.235484,2390.08,2337.43,10.89,9614.83
2025-08-26T13:30:41Z,GBPUSD,sell,196.6722,1.252016,1.24413,0.89,9615.72
2025-08-27T18:29:48Z,MSFT,sell,0.531978,417.2685,410.2265,3.15,9618.87
2025-08-27T18:43:35Z,MSFT,sell,1.5642,410.2265,414.1699,-7.89,9610.98
2025-08-28T12:56:19Z,MSFT,buy,0.968236,414.1699,406.9545,-8.06,9602.92
2025-08-29T19:56:55Z,MSFT,sell,0.652926,406.9545,399.4337,4.2,9607.12
2025-08-31T12:13:10Z,TSLA,buy,2.1051,206.7139,207.9572,1.45,9608.57
2025-09-02T02:33:38Z,TSLA,buy,3.6955,207.9572,208.6607,0.54,9609.11
2025-09-02T20:28:07Z,NVDA,buy,1.1418,610.4454,596.205,-18.13,9590.99
2025-09-03T04:20:48Z,ETH-USD,sell,0.311175,2337.43,2298.13,10.28,9601.26
2025-09-03T15:22:25Z,ETH-USD,buy,0.199708,2298.13,2328.29,4.79,9606.06
2025-09-04T03:38:50Z,AAPL,buy,3.4699,163.7519,165.2424,3.65,9609.71
2025-09-04T23:10:14Z,AAPL,buy,3.2743,165.2424,164.1451,-5.04,9604.66
2025-09-06T16:46:07Z,AAPL,sell,2.5684,164.1451,165.1167,-3.63,9601.04
2025-09-07T03:43:04Z,MSFT,sell,0.752018,399.4337,397.0879,0.96,9602.0
2025-09-07T23:51:03Z,MSFT,buy,0.719505,397.0879,388.9236,-6.64,9595.36
2025-09-08T20:27:15Z,MSFT,sell,1.6614,388.9236,388.8209,-1.56,9593.8
2025-09-09T16:02:44Z,ETH-USD,sell,0.298797,2328.29,2310.84,3.35,9597.15
2025-09-10T04:52:41Z,ETH-USD,buy,0.13557,2310.84,2325.95,1.21,9598.36
2025-09-10T05:06:27Z,ETH-USD,buy,0.21745,2325.95,2315.47,-3.63,9594.72
2025-09-12T00:10:46Z,ETH-USD,buy,0.240317,2315.47,2322.44,0.18,9594.9
2025-09-13T11:02:57Z,NVDA,sell,0.789716,596.205,593.5017,0.87,9595.78
2025-09-15T05:10:33Z,NVDA,sell,1.0228,593.5017,598.3155,-6.55,9589.23
2025-09-15T15:44:08Z,ETH-USD,sell,0.299253,2322.44,2332.05,-4.74,9584.49
2025-09-16T23:33:11Z,NVDA,sell,0.966951,598.3155,596.6151,0.09,9584.58
2025-09-18T03:53:52Z,NVDA,sell,0.592958,596.6151,597.7752,-1.64,9582.95
2025-09-19T00:43:05Z,BTC-USD,sell,0.004792,43470.19,43020.55,1.6,9584.54
2025-09-19T16:25:42Z,BTC-USD,buy,0.015224,43020.55,42584.67,-8.39,9576.15
2025-09-21T08:32:23Z,BTC-USD,sell,0.012614,42584.67,42601.66,-1.65,9574.5
2025-09-22T03:12:38Z,BTC-USD,sell,0.013436,42601.66,43044.91,-7.49,9567.01
2025-09-22T03:14:49Z,EURUSD,buy,433.8751,1.145716,1.154813,2.61,9569.62
