timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance
2025-02-02T09:12:25Z,EURUSD,buy,1093.7219,1.130555,1.124464,-11.31,9741.59
2025-02-03T20:18:37Z,EURUSD,buy,1460.6574,1.124464,1.128406,-0.42,9741.18
2025-02-04T22:26:57Z,EURUSD,sell,1299.4136,1.128406,1.121952,2.87,9744.05
2025-02-04T22:31:09Z,GBPUSD,sell,550.5031,1.196039,1.194184,-1.45,9742.6
2025-02-05T04:41:15Z,GBPUSD,buy,1304.906,1.194184,1.198545,-0.17,9742.43
2025-02-06T02:48:31Z,GBPUSD,sell,740.6872,1.198545,1.182135,8.82,9751.24
2025-02-06T08:21:22Z,EURUSD,sell,346.2254,1.121952,1.098944,6.51,9757.75
2025-02-07T11:32:46Z,EURUSD,sell,278.741,1.098944,1.108346,-3.77,9753.98
2025-02-07T11:46:37Z,EURUSD,sell,627.9306,1.108346,1.077819,16.55,9770.53
2025-02-07T11:55:32Z,EURUSD,buy,409.2124,1.077819,1.055417,-10.83,9759.7
2025-02-07T12:05:50Z,EURUSD,buy,925.9394,1.055417,1.058498,-0.82,9758.88
2025-02-07T16:58:46Z,EURUSD,buy,546.6764,1.058498,1.048885,-7.43,9751.45
2025-02-07T17:06:13Z,EURUSD,sell,588.2358,1.048885,1.056304,-6.68,9744.77
2025-02-08T10:20:09Z,AMZN,sell,11.5206,163.0332,164.2922,-21.57,9723.2
2025-02-08T23:10:24Z,AMZN,buy,11.1136,164.2922,165.7842,9.72,9732.92
2025-02-08T23:24:29Z,AMZN,buy,1.8462,165.7842,167.0188,1.13,9734.04
2025-02-09T21:22:47Z,TSLA,buy,1.6172,220.0,218.3914,-3.94,9730.11
2025-02-10T20:02:39Z,TSLA,sell,6.1365,218.3914,214.7741,17.16,9747.26
2025-02-12T05:35:49Z,TSLA,sell,1.2936,214.7741,210.6495,4.29,9751.55
2025-02-12T21:27:38Z,TSLA,sell,2.964,210.6495,206.4838,10.0,9761.55
2025-02-13T07:28:56Z,TSLA,sell,2.1726,206.4838,204.3254,3.0,9764.56
2025-02-13T17:42:03Z,ETH-USD,sell,0.119692,2363.37,2376.33,-2.62,9761.94
2025-02-14T02:42:25Z,ETH-USD,buy,0.216603,2376.33,2343.4,-9.07,9752.87
2025-02-14T10:12:30Z,ETH-USD,buy,0.543796,2343.4,2357.57,2.91,9755.79
2025-02-15T09:55:27Z,ETH-USD,buy,0.21607,2357.57,2327.52,-8.41,9747.38
2025-02-16T06:01:54Z,ETH-USD,buy,0.727364,2327.52,2282.45,-39.15,9708.23
2025-02-16T06:03:16Z,ETH-USD,sell,0.565987,2282.45,2237.79,20.42,9728.65
2025-02-16T06:13:06Z,ETH-USD,buy,0.179336,2237.79,2238.75,-1.34,9727.31
2025-02-16T17:42:02Z,ETH-USD,sell,0.25065,2238.75,2217.23,3.29,9730.6
2025-02-18T02:48:16Z,ETH-USD,buy,0.339022,2217.23,2204.56,-7.12,9723.48
2025-02-19T11:29:20Z,ETH-USD,buy,0.590044,2204.56,2191.53,-12.58,9710.9
2025-02-19T11:39:59Z,NVDA,sell,0.646666,650.0,641.9363,3.63,9714.53
2025-02-20T23:51:27Z,NVDA,buy,0.945671,641.9363,642.8575,-1.41,9713.12
2025-02-21T00:00:18Z,NVDA,sell,1.3644,642.8575,646.1192,-7.75,9705.37
2025-02-21T23:35:38Z,NVDA,sell,1.7054,646.1192,651.6536,-13.58,9691.79
2025-02-21T23:39:19Z,TSLA,buy,3.3129,204.3254,199.4121,-18.82,9672.97
2025-02-22T10:30:52Z,TSLA,buy,10.6328,199.4121,194.8329,-56.66,9616.31
2025-02-22T10:31:25Z,BTC-USD,buy,0.014025,42513.2,41792.71,-12.35,9603.96
2025-02-22T10:36:58Z,BTC-USD,buy,0.028743,41792.71,40880.99,-30.72,9573.24
2025-02-22T10:50:53Z,BTC-USD,buy,0.021099,40880.99,41059.29,0.52,9573.76
2025-02-22T10:53:35Z,BTC-USD,sell,0.011074,41059.29,40658.19,2.73,9576.49
2025-02-23T04:56:20Z,BTC-USD,buy,0.012844,40658.19,40460.26,-4.51,9571.98
2025-02-23T05:04:52Z,BTC-USD,sell,0.013945,40460.26,40766.28,-6.39,9565.59
2025-02-23T07:53:43Z,BTC-USD,sell,0.016112,40766.28,41170.91,-8.99,9556.6
2025-02-23T18:19:05Z,BTC-USD,sell,0.038779,41170.91,41569.63,-21.47,9535.14
2025-02-23T18:33:51Z,BTC-USD,sell,0.016134,41569.63,41455.89,-0.69,9534.45
2025-02-23T20:14:24Z,BTC-USD,sell,0.015133,41455.89,40945.7,5.36,9539.81
2025-02-23T20:18:37Z,GBPUSD,buy,305.2632,1.182135,1.177802,-2.68,9537.13
2025-02-24T20:17:08Z,GBPUSD,sell,443.4652,1.177802,1.150429,10.18,9547.31
2025-02-24T22:27:11Z,EURUSD,buy,526.4916,1.056304,1.059229,-0.55,9546.76
2025-02-25T08:14:04Z,EURUSD,sell,691.3167,1.059229,1.031825,16.19,9562.95
2025-02-26T03:55:55Z,EURUSD,sell,538.6959,1.031825,1.025683,1.22,9564.17
2025-02-26T04:02:31Z,TSLA,sell,1.3563,194.8329,195.1087,-1.37,9562.8
2025-02-26T15:14:48Z,TSLA,sell,7.5334,195.1087,193.2404,8.55,9571.35
2025-02-27T04:53:11Z,TSLA,sell,2.7113,193.2404,194.9391,-6.58,9564.77
2025-02-27T04:58:25Z,TSLA,buy,4.0078,194.9391,196.549,3.51,9568.29
2025-02-27T05:08:01Z,TSLA,buy,3.8039,196.549,194.6631,-9.98,9558.3
2025-02-28T11:55:50Z,TSLA,buy,5.2601,194.6631,192.6394,-14.5,9543.81
2025-02-28T12:03:58Z,TSLA,buy,3.113,192.6394,193.8407,1.48,9545.29
2025-02-28T12:17:47Z,TSLA,buy,2.8453,193.8407,194.471,-0.28,9545.01
2025-02-28T12:19:46Z,BTC-USD,sell,0.031055,40945.7,40040.3,23.34,9568.35
2025-02-28T12:25:29Z,BTC-USD,buy,0.005075,40040.3,40575.74,1.95,9570.3
2025-02-28T20:11:38Z,BTC-USD,buy,0.010007,40575.74,40709.33,-0.19,9570.11
2025-02-28T20:17:20Z,BTC-USD,buy,0.018451,40709.33,40628.74,-4.31,9565.8
2025-02-28T20:27:58Z,BTC-USD,buy,0.022732,40628.74,40459.43,-7.32,9558.48
2025-03-01T13:57:20Z,BTC-USD,buy,0.04649,40459.43,39473.8,-52.89,9505.58
2025-03-02T18:33:06Z,BTC-USD,sell,0.035705,39473.8,38693.29,22.57,9528.15
2025-03-03T08:59:59Z,BTC-USD,sell,0.01868,38693.29,37769.08,14.55,9542.7
2025-03-03T10:55:08Z,GBPUSD,buy,496.2841,1.150429,1.160234,2.72,9545.42
2025-03-03T13:16:03Z,BTC-USD,sell,0.008076,37769.08,37328.27,2.41,9547.83
2025-03-04T08:22:02Z,BTC-USD,buy,0.013023,37328.27,37631.77,2.12,9549.96
2025-03-04T08:27:52Z,BTC-USD,buy,0.017548,37631.77,37837.42,1.13,9551.08
2025-03-05T03:43:31Z,AAPL,buy,1.7418,176.9399,175.8338,-3.09,9548.0
2025-03-06T12:52:57Z,AAPL,sell,2.152,175.8338,177.0344,-4.01,9543.99
2025-03-06T12:54:50Z,AAPL,sell,9.6989,177.0344,176.5736,-1.99,9542.0
2025-03-06T12:59:46Z,AAPL,sell,6.5191,176.5736,178.6859,-18.1,9523.91
2025-03-06T13:09:26Z,AAPL,sell,9.8721,178.6859,179.9782,-19.39,9504.52
2025-03-06T23:06:06Z,AAPL,sell,9.4171,179.9782,181.995,-25.36,9479.15
2025-03-07T03:04:11Z,AAPL,buy,3.0958,181.995,184.1766,4.64,9483.79
2025-03-07T17:29:39Z,AAPL,sell,1.6215,184.1766,185.6036,-3.44,9480.35
2025-03-07T20:24:30Z,AAPL,buy,6.6641,185.6036,187.6358,8.89,9489.24
2025-03-08T01:52:42Z,AAPL,sell,3.929,187.6358,186.653,1.09,9490.33
2025-03-08T15:47:23Z,AAPL,sell,1.927,186.653,189.0239,-5.92,9484.41
2025-03-08T16:02:00Z,AAPL,sell,4.2184,189.0239,187.7786,2.26,9486.66
2025-03-09T01:53:28Z,AAPL,sell,2.6989,187.7786,182.7007,11.8,9498.46
2025-03-09T01:54:59Z,AAPL,sell,3.4088,182.7007,180.593,4.84,9503.31
2025-03-09T22:47:26Z,AAPL,sell,3.809,180.593,177.5693,8.93,9512.24
2025-03-09T22:52:22Z,AAPL,sell,1.0816,177.5693,179.4481,-2.75,9509.48
2025-03-11T07:17:28Z,AAPL,buy,4.2476,179.4481,180.5143,1.66,9511.15
2025-03-11T07:20:13Z,EURUSD,buy,339.9616,1.025683,1.000706,-9.8,9501.34
2025-03-11T15:32:20Z,EURUSD,sell,662.2844,1.000706,1.006141,-6.09,9495.25
2025-03-11T16:49:07Z,EURUSD,buy,1541.2111,1.006141,1.001989,-12.23,9483.02
2025-03-12T14:20:20Z,EURUSD,buy,765.7947,1.001989,0.989161,-12.71,9470.31
2025-03-13T09:08:20Z,EURUSD,buy,751.8925,0.989161,1.003041,7.64,9477.95
2025-03-13T09:12:40Z,EURUSD,sell,393.9929,1.003041,1.00619,-2.73,9475.23
2025-03-13T09:25:15Z,TSLA,buy,2.9068,194.471,194.8146,-1.13,9474.1
2025-03-13T09:28:59Z,TSLA,sell,7.0458,194.8146,191.1008,21.01,9495.11
2025-03-13T14:35:41Z,TSLA,buy,3.2525,191.1008,191.3038,-1.68,9493.43
2025-03-15T02:17:01Z,TSLA,sell,3.8627,191.3038,188.3962,8.45,9501.88
2025-03-15T16:55:26Z,TSLA,sell,2.0248,188.3962,187.6599,0.06,9501.94
2025-03-15T16:58:10Z,TSLA,sell,1.1736,187.6599,189.6678,-3.18,9498.75
2025-03-16T10:53:59Z,TSLA,buy,5.8363,189.6678,185.2921,-29.7,9469.05
2025-03-16T23:23:54Z,TSLA,sell,2.4906,185.2921,187.6924,-7.71,9461.34
2025-03-16T23:36:49Z,BTC-USD,buy,0.032685,37837.42,38236.95,8.41,9469.75
2025-03-17T06:02:24Z,BTC-USD,sell,0.015254,38236.95,37570.86,7.97,9477.72
2025-03-18T04:38:57Z,BTC-USD,sell,0.010027,37570.86,37465.91,-0.36,9477.35
2025-03-19T01:08:39Z,BTC-USD,sell,0.021306,37465.91,37505.7,-3.85,9473.5
2025-03-20T02:04:53Z,BTC-USD,sell,0.038567,37505.7,37811.68,-17.24,9456.26
2025-03-20T18:07:14Z,BTC-USD,sell,0.015012,37811.68,37973.55,-4.56,9451.7
2025-03-20T18:17:14Z,BTC-USD,sell,0.03443,37973.55,37148.98,23.47,9475.17
2025-03-21T19:52:32Z,BTC-USD,sell,0.01297,37148.98,36709.29,3.89,9479.06
2025-03-21T19:58:33Z,BTC-USD,sell,0.020412,36709.29,36363.13,4.25,9483.31
2025-03-21T22:42:58Z,AMZN,sell,4.0804,167.0188,167.7894,-5.71,9477.61
2025-03-23T09:16:01Z,AMZN,buy,4.3914,167.7894,163.8907,-19.89,9457.71
2025-03-23T09:19:22Z,AMZN,sell,6.4256,163.8907,164.9179,-10.56,9447.15
2025-03-24T08:35:42Z,AMZN,buy,3.5131,164.9179,165.7215,0.64,9447.8
2025-03-25T11:20:51Z,AMZN,buy,1.8968,165.7215,162.2268,-7.81,9439.99
2025-03-25T11:24:17Z,AMZN,sell,7.171,162.2268,161.2102,2.92,9442.9
2025-03-26T19:11:54Z,AMZN,sell,1.6783,161.2102,160.2998,0.51,9443.41
2025-03-28T05:38:50Z,AMZN,buy,2.7412,160.2998,162.0512,3.15,9446.56
2025-03-28T05:41:57Z,AMZN,sell,3.9707,162.0512,161.4603,-0.07,9446.49
2025-03-28T05:50:54Z,EURUSD,buy,1310.2452,1.00619,1.009442,-0.7,9445.79
2025-03-28T19:54:11Z,EURUSD,buy,1724.0576,1.009442,1.0042,-15.58,9430.21
2025-03-30T01:46:59Z,EURUSD,sell,1330.2096,1.0042,0.985838,19.4,9449.62
2025-03-30T01:57:55Z,EURUSD,buy,438.4535,0.985838,0.960667,-12.66,9436.95
2025-03-31T00:34:56Z,AMZN,sell,2.9047,161.4603,157.6857,9.2,9446.15
2025-03-31T00:41:51Z,AMZN,sell,1.2078,157.6857,154.0303,3.7,9449.85
2025-03-31T00:44:47Z,AMZN,buy,4.8512,154.0303,154.2928,-1.54,9448.32
2025-03-31T05:59:45Z,AMZN,buy,2.3096,154.2928,155.3674,1.14,9449.46
2025-03-31T08:00:44Z,AMZN,sell,4.2195,155.3674,154.0801,2.97,9452.43
2025-04-01T12:55:55Z,GBPUSD,buy,624.4116,1.160234,1.173736,5.71,9458.13
2025-04-01T13:08:21Z,GBPUSD,buy,587.2514,1.173736,1.147319,-18.11,9440.03
2025-04-01T14:47:24Z,GBPUSD,sell,1051.1663,1.147319,1.122569,21.48,9461.51
2025-04-02T04:38:30Z,GBPUSD,sell,310.2384,1.122569,1.101641,5.18,9466.69
2025-04-02T04:51:46Z,NVDA,sell,1.1364,651.6536,657.6492,-9.6,9457.1
2025-04-02T20:05:28Z,EURUSD,sell,530.6063,0.960667,0.944845,6.48,9463.57
2025-04-04T05:18:36Z,EURUSD,buy,748.5774,0.944845,0.94651,-1.41,9462.16
2025-04-05T05:47:41Z,EURUSD,sell,1536.4931,0.94651,0.940044,4.47,9466.63
2025-04-05T05:58:55Z,ETH-USD,buy,0.19232,2191.53,2204.99,1.0,9467.63
2025-04-05T06:00:06Z,AMZN,buy,4.1978,154.0801,153.0043,-6.95,9460.68
2025-04-05T06:13:41Z,AMZN,sell,9.8587,153.0043,151.9581,4.64,9465.33
2025-04-06T11:40:55Z,AMZN,sell,1.8919,151.9581,154.6121,-6.1,9459.22
2025-04-07T16:10:23Z,AMZN,buy,6.5444,154.6121,155.2926,0.65,9459.87
2025-04-07T16:13:56Z,AMZN,sell,2.9564,155.2926,154.8593,-0.45,9459.43
2025-04-07T16:16:35Z,AMZN,sell,2.9074,154.8593,155.6361,-3.95,9455.48
2025-04-07T16:23:25Z,AMZN,sell,8.3076,155.6361,156.221,-9.72,9445.76
2025-04-08T01:01:24Z,AMZN,buy,8.7216,156.221,156.5306,-2.42,9443.33
2025-04-08T01:11:35Z,AMZN,buy,5.5361,156.5306,155.9965,-6.22,9437.12
2025-04-08T12:16:40Z,AMZN,sell,9.7526,155.9965,157.053,-16.02,9421.09
2025-04-09T20:51:06Z,AMZN,sell,6.8599,157.053,156.3692,0.64,9421.73
2025-04-09T21:04:57Z,AMZN,buy,2.4844,156.3692,154.3731,-6.42,9415.31
2025-04-10T23:07:43Z,AMZN,sell,8.9515,154.3731,155.4712,-15.03,9400.29
2025-04-11T13:16:37Z,AMZN,buy,4.6898,155.4712,157.0485,4.66,9404.94
2025-04-12T17:52:59Z,AMZN,buy,1.7943,157.0485,156.2893,-2.42,9402.52
2025-04-13T19:32:47Z,AMZN,buy,7.976,156.2893,153.2333,-29.06,9373.46
2025-04-13T19:33:32Z,AMZN,buy,5.3901,153.2333,151.6417,-11.68,9361.78
2025-04-14T23:26:55Z,AMZN,sell,3.1746,151.6417,150.1893,2.8,9364.58
2025-04-14T23:33:24Z,EURUSD,buy,220.9735,0.940044,0.94553,0.43,9365.01
2025-04-15T03:33:39Z,EURUSD,buy,773.6682,0.94553,0.942677,-4.96,9360.05
2025-04-15T03:47:14Z,EURUSD,buy,1820.9819,0.942677,0.954573,15.21,9375.26
2025-04-15T15:08:24Z,AAPL,sell,2.8639,180.5143,180.8211,-2.82,9372.44
2025-04-15T21:02:54Z,AAPL,sell,4.3637,180.8211,177.1546,13.03,9385.47
2025-04-15T21:07:17Z,AAPL,sell,1.4131,177.1546,178.537,-2.89,9382.57
2025-04-15T21:15:42Z,EURUSD,buy,656.9279,0.954573,0.947585,-6.95,9375.62
2025-04-15T21:28:55Z,EURUSD,buy,879.8195,0.947585,0.950454,-0.61,9375.01
2025-04-17T03:51:16Z,EURUSD,buy,688.0335,0.950454,0.963035,6.2,9381.21
2025-04-17T03:53:29Z,AAPL,buy,1.4359,178.537,180.2744,1.53,9382.74
2025-04-17T17:04:50Z,AAPL,sell,3.9356,180.2744,181.5513,-7.69,9375.05
2025-04-17T22:00:25Z,AAPL,buy,9.634,181.5513,182.1694,-0.62,9374.43
2025-04-18T12:17:58Z,AAPL,buy,10.1226,182.1694,177.1883,-57.36,9317.07
2025-04-18T12:30:56Z,ETH-USD,buy,0.279227,2204.99,2205.07,-2.29,9314.78
2025-04-19T01:27:37Z,ETH-USD,sell,0.354566,2205.07,2217.29,-7.27,9307.51
2025-04-19T01:29:42Z,ETH-USD,buy,0.40314,2217.29,2158.81,-26.94,9280.57
2025-04-19T12:01:51Z,ETH-USD,buy,0.680119,2158.81,2170.52,2.44,9283.01
2025-04-19T12:13:03Z,ETH-USD,sell,0.108175,2170.52,2202.41,-4.33,9278.68
2025-04-20T07:28:39Z,ETH-USD,buy,0.362074,2202.41,2163.82,-16.97,9261.71
2025-04-20T07:39:03Z,ETH-USD,sell,0.649599,2163.82,2177.08,-13.89,9247.82
2025-04-21T17:09:07Z,ETH-USD,buy,0.57094,2177.08,2194.01,5.0,9252.82
2025-04-21T17:10:46Z,TSLA,sell,2.784,187.6924,186.6996,0.8,9253.61
2025-04-21T17:17:43Z,NVDA,buy,0.930178,657.6492,651.2065,-8.29,9245.32
2025-04-21T17:19:00Z,NVDA,sell,1.0433,651.2065,643.5063,5.48,9250.8
2025-04-21T17:27:05Z,NVDA,buy,0.518791,643.5063,627.7044,-9.45,9241.35
2025-04-21T17:35:30Z,NVDA,buy,1.4511,627.7044,611.6405,-26.74,9214.61
2025-04-21T19:17:56Z,NVDA,buy,1.4555,611.6405,599.6617,-20.78,9193.83
2025-04-22T12:45:07Z,NVDA,sell,1.432,599.6617,592.6314,6.84,9200.67
2025-04-23T18:06:23Z,NVDA,sell,0.780345,592.6314,588.4747,1.5,9202.17
2025-04-24T16:04:19Z,NVDA,buy,1.0819,588.4747,592.4724,1.93,9204.1
2025-04-24T16:16:55Z,NVDA,sell,0.77253,592.4724,579.8619,8.02,9212.13
2025-04-24T16:28:17Z,TSLA,sell,1.8676,186.6996,183.8567,4.0,9216.12
2025-04-24T21:28:24Z,AMZN,buy,3.9293,150.1893,151.0104,1.01,9217.13
2025-04-24T21:31:48Z,AMZN,sell,1.6245,151.0104,149.5436,1.46,9218.59
2025-04-25T03:02:06Z,AMZN,buy,4.7569,149.5436,146.865,-15.42,9203.18
2025-04-25T03:11:29Z,NVDA,sell,0.71687,579.8619,563.6113,10.09,9213.26
2025-04-26T06:38:01Z,NVDA,sell,1.2388,563.6113,552.2675,11.43,9224.69
2025-04-26T06:45:50Z,NVDA,sell,0.357717,552.2675,555.7128,-1.98,9222.71
2025-04-26T06:56:18Z,NVDA,sell,1.9443,555.7128,552.8991,1.41,9224.12
2025-04-26T15:28:33Z,NVDA,buy,1.115,552.8991,540.2479,-16.42,9207.7
2025-04-27T08:00:56Z,NVDA,buy,2.2961,540.2479,525.1779,-39.27,9168.43
2025-04-27T08:05:16Z,NVDA,sell,1.2979,525.1779,524.4863,-1.67,9166.77
2025-04-28T19:54:11Z,NVDA,sell,2.5055,524.4863,517.4121,12.78,9179.55
2025-04-28T19:59:58Z,NVDA,sell,0.732858,517.4121,504.2145,8.25,9187.8
2025-04-29T01:35:38Z,NVDA,sell,1.3849,504.2145,493.6687,11.98,9199.78
2025-04-29T08:57:14Z,NVDA,sell,0.873558,493.6687,496.1427,-3.78,9195.99
2025-04-29T09:06:53Z,NVDA,buy,0.948251,496.1427,496.9788,-0.98,9195.02
2025-04-30T11:57:11Z,NVDA,sell,2.3484,496.9788,491.883,7.58,9202.6
2025-05-01T02:39:51Z,BTC-USD,sell,0.014708,36363.13,35986.6,3.53,9206.12
2025-05-01T16:47:17Z,BTC-USD,buy,0.008751,35986.6,36207.85,0.75,9206.87
2025-05-03T00:01:16Z,BTC-USD,buy,0.010974,36207.85,35376.46,-10.62,9196.26
2025-05-03T12:37:26Z,BTC-USD,buy,0.025468,35376.46,35580.07,1.8,9198.05
2025-05-03T12:45:17Z,BTC-USD,sell,0.016553,35580.07,35833.69,-6.41,9191.64
2025-05-03T12:50:03Z,BTC-USD,buy,0.034724,35833.69,35417.01,-19.15,9172.49
2025-05-03T13:01:25Z,BTC-USD,sell,0.025746,35417.01,34813.24,12.12,9184.61
2025-05-03T23:16:36Z,EURUSD,buy,557.0471,0.963035,0.953403,-7.38,9177.23
2025-05-03T23:29:22Z,EURUSD,sell,705.7118,0.953403,0.936128,9.66,9186.89
2025-05-04T20:07:54Z,MSFT,sell,1.2181,400.8467,406.3238,-8.51,9178.38
2025-05-06T07:28:20Z,MSFT,buy,1.3672,406.3238,403.0896,-6.51,9171.87
2025-05-06T07:30:40Z,MSFT,buy,1.9682,403.0896,407.1213,4.95,9176.82
2025-05-06T09:18:44Z,MSFT,buy,1.6736,407.1213,400.0491,-14.4,9162.43
2025-05-06T23:41:02Z,GBPUSD,buy,567.9362,1.101641,1.111511,3.25,9165.68
2025-05-06T23:46:41Z,TSLA,buy,2.6472,183.8567,185.8139,3.35,9169.03
2025-05-07T23:56:35Z,AAPL,sell,1.6626,177.1883,174.1252,3.99,9173.01
2025-05-08T00:03:41Z,AAPL,sell,2.423,174.1252,175.8202,-5.69,9167.32
2025-05-08T11:07:44Z,AMZN,buy,4.8704,146.865,146.4184,-4.86,9162.46
