Timestamp,Buy/Sell,Asset/Ticker,Amount,Price
2025-02-11 14:15:03,Buy,PLTR,20,112.4
2025-02-11 14:57:52,Sell,UNH,12,533.96
2025-02-11 15:12:32,Buy,TSLA,4,329.16
2025-02-12 09:38:25,Buy,RY,11,117.31
2025-02-12 10:32:49,Buy,NVDA,5,129.84
2025-02-12 10:35:56,Sell,TSLA,3,329.62
2025-02-12 13:55:59,Buy,PLTR,45,110.18
2025-02-13 11:33:58,Sell,PLTR,14,116.41
2025-02-13 11:52:12,Buy,COST,1,1064.67
2025-02-13 14:31:38,Buy,NVDA,21,131.49
2025-02-14 09:59:13,Buy,OPEN,1793,1.48
2025-02-18 12:17:16,Sell,UNH,1,508.23
2025-02-18 12:23:20,Buy,PLTR,12,120.49
2025-02-19 10:43:24,Sell,TSLA,1,353.8
2025-02-19 11:47:34,Sell,OPEN,2477,1.52
2025-02-19 13:10:12,Buy,AAPL,12,243.52
2025-02-21 11:16:48,Buy,LULU,1,360.51
2025-02-24 09:33:08,Buy,AAPL,14,244.92
2025-02-24 12:33:23,Buy,TSLA,8,334.35
2025-02-24 13:01:24,Sell,LULU,14,361.47
2025-02-24 13:42:49,Buy,TSLA,8,328.79
2025-02-24 14:17:39,Buy,LULU,1,363.62
2025-02-26 09:57:21,Sell,OPEN,535,1.46
2025-02-26 10:27:54,Sell,OPEN,416,1.48
2025-02-27 10:43:54,Sell,NVDA,45,133.22
2025-02-27 12:49:29,Buy,UNH,3,466.14
2025-03-03 13:58:50,Buy,ATZ,29,66.37
2025-03-04 09:49:32,Buy,PLTR,29,80.11
2025-03-04 10:39:23,Buy,AAPL,7,235.11
2025-03-04 12:32:10,Buy,OPEN,1415,1.13
2025-03-04 13:10:04,Buy,UNH,5,468.58
2025-03-04 14:08:56,Sell,COST,2,1042.17
2025-03-05 10:14:46,Buy,NVDA,4,115.02
2025-03-05 11:29:40,Buy,TSLA,3,272.07
2025-03-05 12:11:08,Buy,COST,1,1031.29
2025-03-06 13:50:21,Sell,AAPL,11,234.18
2025-03-06 14:52:53,Buy,COST,1,1028.68
2025-03-10 10:03:43,Buy,TSLA,3,238.74
2025-03-10 11:38:16,Buy,UNH,2,484.86
2025-03-10 15:20:05,Buy,COST,2,947.28
2025-03-10 15:33:23,Buy,RY,6,112.99
2025-03-11 12:32:30,Buy,UNH,1,479.73
2025-03-11 14:02:17,Sell,NVDA,27,105.56
2025-03-11 14:42:37,Sell,UNH,5,479.92
2025-03-12 13:47:37,Buy,RY,3,110.85
2025-03-17 11:08:48,Buy,TSLA,2,234.84
2025-03-19 11:12:17,Sell,RY,16,112.36
2025-03-19 12:20:27,Sell,PLTR,24,83.19
2025-03-19 12:29:40,Buy,ATZ,17,51.74
2025-03-20 09:36:27,Buy,TSLA,2,233.31
2025-03-20 10:33:33,Sell,PLTR,21,85.37
2025-03-20 13:37:01,Buy,UNH,2,504.86
2025-03-24 11:50:01,Buy,ATZ,13,52.32
2025-03-25 11:25:25,Buy,TSLA,4,274.2
2025-03-25 11:54:08,Buy,PLTR,14,96.22
2025-03-25 12:47:38,Buy,AAPL,2,220.13
2025-03-25 13:38:46,Sell,AAPL,5,220.69
2025-03-25 15:14:46,Buy,OPEN,1455,1.21
2025-03-26 09:31:50,Buy,OPEN,674,1.19
2025-03-26 12:05:42,Buy,TSLA,3,280.77
2025-03-26 13:26:47,Buy,UNH,1,513.17
2025-03-26 13:44:24,Buy,TSLA,1,280.32
2025-03-26 13:55:29,Buy,TSLA,4,277.72
2025-03-28 11:49:30,Buy,LULU,1,288.28
2025-03-28 12:14:24,Buy,TSLA,1,263.84
2025-03-28 13:18:06,Buy,PLTR,8,88.69
2025-03-31 10:07:45,Buy,COST,1,922.18
2025-03-31 11:18:03,Buy,UNH,1,518.85
2025-03-31 13:09:50,Buy,PLTR,7,79.41
2025-03-31 13:43:44,Sell,UNH,8,518.66
2025-03-31 15:23:33,Buy,COST,1,922.32
2025-04-01 09:52:02,Buy,AAPL,1,219.1
2025-04-01 09:55:41,Buy,LULU,1,281.17
2025-04-01 12:21:43,Buy,TSLA,1,261.9
2025-04-01 14:01:13,Buy,OPEN,277,0.97
2025-04-02 09:43:24,Buy,PLTR,1,82.35
2025-04-02 13:02:30,Buy,ATZ,1,49.04
2025-04-02 14:42:41,Buy,TSLA,1,254.39
2025-04-02 14:53:25,Buy,TSLA,1,253.82
2025-04-02 14:58:24,Buy,TSLA,1,251.7
2025-04-03 09:39:08,Buy,TSLA,2,263.1
2025-04-03 13:55:33,Buy,OPEN,115,0.95
2025-04-03 14:05:43,Buy,COST,1,928.06
2025-04-03 15:47:18,Sell,COST,3,928.55
2025-04-03 15:54:05,Sell,RY,21,113.76
2025-04-04 10:34:56,Buy,AAPL,4,193.89
2025-04-04 10:57:36,Buy,PLTR,12,73.37
2025-04-04 12:25:02,Sell,UNH,2,531.48
2025-04-04 13:16:45,Sell,NVDA,39,98.33
2025-04-04 15:45:20,Sell,LULU,40,235.93
2025-04-07 09:47:15,Buy,NVDA,12,87.41
2025-04-07 09:49:50,Buy,UNH,7,503.8
2025-04-07 10:03:47,Buy,COST,1,874.25
2025-04-07 10:36:13,Buy,LULU,6,250.52
2025-04-07 11:08:33,Buy,RY,15,106.19
2025-04-09 09:56:49,Sell,AAPL,5,171.92
2025-04-09 10:48:04,Sell,UNH,5,558.18
2025-04-09 10:55:30,Buy,PLTR,35,78.02
2025-04-09 11:51:47,Buy,UNH,1,557.47
2025-04-09 14:46:14,Buy,RY,9,106.97
2025-04-10 09:56:39,Buy,AAPL,9,184.66
2025-04-10 11:22:43,Sell,NVDA,3,108.75
2025-04-10 11:23:51,Buy,AAPL,1,185.97
2025-04-10 11:31:30,Buy,ATZ,36,41.53
2025-04-10 13:32:47,Buy,PLTR,12,85.09
2025-04-14 10:19:51,Buy,UNH,1,593.73
2025-04-15 10:14:39,Buy,AAPL,4,201.1
2025-04-15 10:19:39,Buy,NVDA,2,110.71
2025-04-15 12:41:26,Buy,LULU,1,254.16
2025-04-15 13:02:00,Buy,RY,2,115.47
2025-04-15 13:56:19,Buy,AAPL,2,200.07
2025-04-16 09:52:38,Buy,PLTR,1,90.01
2025-04-16 13:59:21,Sell,PLTR,6,94.47
2025-04-16 14:06:45,Sell,PLTR,132,95.65
2025-04-16 15:03:26,Buy,PLTR,1,92.63
2025-04-16 15:47:47,Buy,LULU,1,251.17
2025-04-17 09:33:40,Buy,RY,2,115.51
2025-04-17 12:02:37,Buy,AAPL,6,194.7
2025-04-17 14:05:01,Sell,PLTR,1,94.12
2025-04-17 15:12:19,Sell,TSLA,11,243.04
2025-04-17 15:47:42,Buy,TSLA,3,241.14
2025-04-21 10:27:35,Sell,PLTR,9,90.1
2025-04-21 11:25:28,Buy,ATZ,13,41.35
2025-04-21 11:57:15,Sell,RY,17,114.91
2025-04-21 14:01:36,Sell,TSLA,4,224.18
2025-04-21 14:45:24,Buy,COST,1,984.32
2025-04-22 12:07:34,Buy,ATZ,83,43.53
2025-04-22 13:38:27,Buy,ATZ,34,43.32
2025-04-22 14:40:06,Buy,RY,12,115.7
2025-04-22 15:17:49,Buy,RY,1,115.78
2025-04-22 15:47:03,Buy,COST,1,968.72
2025-04-24 13:16:46,Buy,LULU,2,267.46
2025-04-24 13:23:29,Buy,RY,8,117.58
2025-04-24 13:24:23,Buy,PLTR,7,101.37
2025-04-24 13:25:06,Buy,PLTR,4,101.0
2025-04-24 15:47:02,Buy,TSLA,1,250.4
2025-04-25 10:06:56,Buy,ATZ,7,47.02
2025-04-25 10:44:40,Buy,UNH,1,417.54
2025-04-25 11:30:39,Buy,TSLA,2,260.58
2025-04-25 12:46:03,Buy,PLTR,1,107.33
2025-04-25 13:32:20,Buy,ATZ,12,47.01
2025-04-28 10:42:25,Buy,NVDA,3,108.63
2025-04-28 11:02:29,Buy,TSLA,1,285.51
2025-04-28 11:28:39,Sell,TSLA,10,281.83
2025-04-28 11:30:04,Sell,COST,8,969.01
2025-04-30 13:15:41,Buy,COST,1,982.21
2025-05-02 09:47:28,Buy,PLTR,6,118.64
2025-05-02 09:58:24,Buy,ATZ,64,54.86
2025-05-05 11:30:46,Buy,ATZ,41,55.92
2025-05-05 12:26:04,Sell,LULU,9,276.24
2025-05-05 12:42:20,Buy,AAPL,3,202.81
2025-05-05 13:48:20,Sell,ATZ,229,55.54
2025-05-05 14:53:47,Buy,PLTR,4,123.39
2025-05-06 10:16:40,Buy,COST,4,1005.19
2025-05-06 11:42:40,Sell,COST,7,1005.72
2025-05-06 12:29:42,Buy,NVDA,31,111.36
2025-05-06 14:42:52,Buy,OPEN,5974,0.71
2025-05-06 14:59:53,Buy,COST,1,1005.06
2025-05-07 10:52:52,Buy,ATZ,7,56.35
2025-05-07 12:00:33,Buy,AAPL,2,196.23
2025-05-07 13:57:06,Buy,TSLA,4,274.09
2025-05-07 14:42:03,Sell,COST,2,1008.32
2025-05-07 15:02:18,Buy,PLTR,6,107.03
2025-05-08 09:44:24,Buy,OPEN,1823,0.88
2025-05-08 11:30:38,Sell,TSLA,3,279.46
2025-05-08 12:02:27,Buy,AAPL,1,196.3
2025-05-08 13:34:12,Buy,UNH,1,389.83
2025-05-09 10:55:29,Buy,OPEN,1348,0.69
2025-05-09 11:08:33,Sell,COST,1,1000.59
2025-05-09 12:17:45,Sell,TSLA,2,290.17
2025-05-09 13:40:58,Buy,ATZ,18,58.98
2025-05-09 14:40:17,Buy,ATZ,60,58.34
2025-05-12 09:39:43,Buy,NVDA,12,120.72
2025-05-12 11:17:42,Buy,OPEN,287,0.7
2025-05-12 13:56:13,Buy,ATZ,11,60.68
2025-05-12 14:12:27,Buy,AAPL,1,210.11
2025-05-12 15:02:00,Buy,OPEN,1749,0.69
2025-05-14 09:46:38,Buy,AAPL,2,211.91
2025-05-14 09:51:00,Buy,NVDA,4,132.53
2025-05-14 10:25:31,Sell,ATZ,46,66.31
2025-05-14 11:15:18,Buy,LULU,1,310.45
2025-05-14 11:21:38,Buy,LULU,2,310.59
2025-05-15 10:24:10,Buy,TSLA,4,339.66
2025-05-15 11:03:09,Buy,LULU,2,313.75
2025-05-15 12:34:30,Buy,OPEN,775,0.7
2025-05-15 13:48:32,Buy,NVDA,1,133.08
2025-05-15 15:16:31,Buy,LULU,1,312.62
2025-05-16 11:06:31,Sell,TSLA,26,343.37
2025-05-16 13:49:12,Buy,RY,4,124.91
2025-05-16 14:36:12,Buy,OPEN,1157,0.72
2025-05-16 15:05:14,Buy,NVDA,8,134.8
2025-05-16 15:53:25,Buy,NVDA,18,135.3
2025-05-19 11:58:09,Buy,NVDA,8,132.39
2025-05-19 12:59:34,Buy,TSLA,1,333.52
2025-05-19 13:34:55,Buy,LULU,1,316.24
2025-05-19 15:07:47,Buy,OPEN,547,0.74
2025-05-19 15:41:08,Buy,TSLA,3,334.35
2025-05-20 09:32:05,Buy,OPEN,138,0.74
2025-05-20 09:54:43,Buy,OPEN,1065,0.78
2025-05-20 10:52:51,Buy,COST,1,1030.01
2025-05-20 13:06:03,Buy,PLTR,3,126.62
2025-05-20 13:47:57,Buy,RY,1,126.98
2025-05-21 09:44:59,Buy,RY,2,125.72
2025-05-21 10:19:56,Buy,PLTR,3,119.45
2025-05-21 10:45:07,Buy,RY,1,125.95
2025-05-22 09:45:15,Buy,RY,2,125.27
2025-05-22 13:20:12,Buy,RY,1,125.52
2025-05-22 14:03:24,Sell,UNH,2,293.62
2025-05-22 14:38:27,Buy,OPEN,137,0.69
2025-05-22 15:00:04,Buy,UNH,2,293.17
2025-05-23 09:57:44,Buy,OPEN,2040,0.67
2025-05-23 11:20:09,Buy,COST,1,1011.85
2025-05-23 11:43:57,Buy,NVDA,4,129.83
2025-05-23 12:04:08,Sell,RY,55,126.39
2025-05-23 13:38:36,Buy,TSLA,1,334.32
2025-05-26 09:32:42,Buy,ATZ,34,64.37
2025-05-26 12:19:54,Buy,ATZ,20,64.44
2025-05-26 13:16:56,Sell,ATZ,79,64.49
2025-05-26 14:04:47,Buy,ATZ,11,64.44
2025-05-26 15:20:02,Buy,ATZ,12,64.41
2025-05-27 09:58:24,Buy,OPEN,550,0.7
2025-05-27 10:15:57,Buy,OPEN,140,0.7
2025-05-27 12:07:35,Buy,UNH,2,298.48
2025-05-27 12:34:03,Buy,ATZ,1,66.23
2025-05-27 15:42:30,Buy,TSLA,1,347.33
2025-05-29 14:18:18,Buy,COST,1,1004.9
2025-05-30 11:47:21,Buy,PLTR,2,123.01
2025-05-30 13:05:35,Buy,AAPL,1,198.06
2025-05-30 14:35:43,Buy,OPEN,142,0.65
2025-05-30 15:56:39,Buy,RY,4,124.4
2025-06-02 11:33:25,Buy,AAPL,1,200.14
2025-06-02 13:39:55,Buy,OPEN,402,0.6
2025-06-02 15:53:55,Buy,LULU,1,314.76
2025-06-03 09:31:56,Buy,LULU,1,327.66
2025-06-03 12:02:50,Buy,LULU,2,325.02
2025-06-03 13:01:05,Sell,NVDA,11,138.21
2025-06-03 14:23:46,Sell,COST,1,1048.06
2025-06-03 15:44:39,Sell,RY,31,127.71
2025-06-04 09:55:56,Buy,RY,5,127.72
2025-06-04 14:24:38,Sell,OPEN,174,0.59
2025-06-04 14:30:38,Buy,PLTR,5,130.11
2025-06-05 09:37:34,Buy,RY,2,127.92
2025-06-05 09:55:21,Sell,ATZ,2,68.69
2025-06-05 10:19:17,Sell,RY,24,127.25
2025-06-05 13:50:00,Buy,RY,2,127.18
2025-06-05 14:46:43,Buy,UNH,1,298.44
2025-06-06 09:51:53,Buy,PLTR,4,123.09
2025-06-06 11:07:35,Sell,AAPL,25,202.25
2025-06-06 12:26:36,Buy,ATZ,3,68.25
2025-06-06 13:20:54,Buy,LULU,1,268.34
2025-06-09 09:33:25,Buy,LULU,1,260.9
2025-06-09 10:16:53,Sell,PLTR,27,125.74
2025-06-09 11:02:55,Sell,ATZ,77,68.22
2025-06-09 11:59:24,Sell,PLTR,2,125.84
2025-06-09 14:18:41,Buy,AAPL,4,200.21
2025-06-10 09:45:56,Buy,OPEN,513,0.59
2025-06-10 12:45:32,Sell,AAPL,14,200.58
2025-06-10 13:37:38,Buy,LULU,7,259.28
2025-06-10 14:28:42,Sell,ATZ,53,68.25
2025-06-11 09:46:57,Buy,UNH,5,302.27
2025-06-11 10:49:17,Buy,COST,1,999.87
2025-06-11 12:33:49,Sell,TSLA,10,324.06
2025-06-11 13:13:14,Sell,NVDA,60,144.05
2025-06-11 14:07:19,Buy,UNH,6,302.64
2025-06-12 09:37:53,Buy,UNH,7,308.65
2025-06-12 15:47:14,Sell,PLTR,10,136.19
2025-06-16 10:17:39,Buy,LULU,5,239.9
2025-06-16 10:42:47,Buy,PLTR,20,139.86
2025-06-16 11:09:10,Sell,TSLA,1,329.4
2025-06-17 10:08:15,Buy,AAPL,20,196.02
2025-06-17 10:11:48,Buy,NVDA,4,144.32
2025-06-17 10:16:51,Buy,COST,4,980.92
2025-06-17 12:22:07,Buy,ATZ,58,66.6
2025-06-17 14:19:22,Buy,ATZ,4,66.68
2025-06-18 09:40:43,Buy,PLTR,9,138.32
2025-06-18 10:51:54,Sell,PLTR,19,138.7
2025-06-19 10:44:59,Buy,ATZ,26,66.03
2025-06-19 11:20:48,Buy,ATZ,7,66.01
2025-06-19 14:00:12,Buy,ATZ,10,65.64
2025-06-23 09:39:47,Buy,TSLA,1,327.52
2025-06-23 10:18:29,Buy,PLTR,18,137.6
2025-06-23 14:04:54,Sell,AAPL,5,201.38
2025-06-24 09:36:08,Sell,AAPL,5,201.55
2025-06-24 10:18:58,Buy,PLTR,2,140.04
2025-06-24 11:06:27,Sell,RY,3,127.96
2025-06-25 12:21:17,Sell,PLTR,2,144.19
2025-06-25 13:30:06,Sell,PLTR,24,144.3
2025-06-25 15:36:44,Buy,UNH,1,301.06
2025-06-27 10:57:56,Buy,LULU,6,231.55
2025-07-02 10:12:49,Sell,NVDA,82,152.98
2025-07-02 10:34:56,Sell,PLTR,6,130.5
2025-07-02 11:10:17,Sell,ATZ,183,69.19
2025-07-02 12:05:16,Buy,TSLA,1,310.98
2025-07-02 12:16:09,Buy,PLTR,18,130.83
2025-07-03 11:39:20,Sell,NVDA,1,158.22
2025-07-03 12:43:13,Sell,TSLA,1,316.48
2025-07-03 14:01:17,Sell,AAPL,1,212.06
2025-07-03 15:23:48,Sell,NVDA,11,158.01
2025-07-03 15:36:43,Buy,ATZ,7,73.3
2025-07-04 10:13:01,Buy,ATZ,31,73.27
2025-07-04 10:20:04,Buy,ATZ,2,73.26
2025-07-04 14:05:36,Sell,ATZ,36,73.25
2025-07-04 14:37:38,Buy,ATZ,27,73.28
2025-07-04 15:44:32,Buy,ATZ,51,73.27
2025-07-07 09:42:22,Buy,PLTR,20,134.36
2025-07-07 10:24:51,Buy,ATZ,10,74.12
2025-07-07 11:22:31,Buy,OPEN,1810,0.58
2025-07-07 11:31:49,Buy,NVDA,17,157.41
2025-07-07 13:13:45,Buy,PLTR,26,133.03
2025-07-08 13:36:48,Buy,NVDA,5,159.02
2025-07-08 14:05:35,Buy,COST,1,984.82
2025-07-08 14:31:12,Buy,ATZ,17,73.85
2025-07-08 14:57:06,Buy,AAPL,4,209.04
2025-07-08 15:22:55,Buy,OPEN,1127,0.64
2025-07-09 09:49:14,Buy,ATZ,8,74.6
2025-07-09 11:24:40,Buy,TSLA,1,295.86
2025-07-09 13:17:55,Buy,NVDA,6,161.18
2025-07-09 13:26:10,Sell,PLTR,46,139.45
2025-07-09 15:57:43,Buy,OPEN,3584,0.71
2025-07-11 10:04:37,Buy,OPEN,2704,0.74
2025-07-11 15:07:28,Sell,PLTR,18,141.6
2025-07-11 15:37:58,Sell,AAPL,10,209.97
2025-07-14 09:31:37,Buy,TSLA,4,315.77
2025-07-14 11:35:16,Buy,TSLA,4,316.49
2025-07-14 14:27:09,Buy,OPEN,4069,0.77
2025-07-16 09:56:18,Buy,OPEN,2342,1.19
2025-07-16 13:44:55,Sell,LULU,16,222.92
2025-07-16 15:07:27,Buy,PLTR,27,148.97
2025-07-18 12:30:58,Sell,TSLA,1,321.59
2025-07-18 12:41:47,Sell,OPEN,23094,1.8
2025-07-21 11:45:38,Buy,COST,2,948.49
2025-07-23 10:56:23,Buy,LULU,4,223.96
2025-07-23 11:09:47,Buy,TSLA,15,328.76
2025-07-23 11:47:17,Sell,OPEN,82,2.5
2025-07-24 13:41:10,Buy,PLTR,16,153.09
2025-07-24 15:25:59,Sell,NVDA,3,171.45
2025-07-25 09:45:41,Sell,LULU,5,216.73
2025-07-29 12:09:06,Buy,AAPL,8,213.94
2025-07-29 14:27:57,Buy,ATZ,51,74.32
2025-07-30 10:03:07,Buy,PLTR,48,156.89
2025-07-30 13:10:21,Buy,NVDA,89,176.29
2025-07-30 13:23:10,Sell,ATZ,57,73.22
2025-07-30 13:27:26,Buy,PLTR,11,156.83
2025-07-30 15:40:37,Sell,OPEN,8444,2.02
2025-08-01 09:50:53,Buy,AAPL,43,201.76
2025-08-01 11:26:56,Sell,NVDA,104,172.12
2025-08-01 12:10:18,Buy,ATZ,48,72.45
2025-08-01 13:17:35,Buy,UNH,3,235.57
2025-08-01 14:08:10,Buy,RY,32,127.91
2025-08-04 09:39:52,Buy,UNH,17,237.71
2025-08-04 09:47:37,Sell,PLTR,54,158.32
2025-08-04 14:24:58,Buy,NVDA,25,174.98
2025-08-05 09:36:34,Buy,UNH,7,240.79
2025-08-05 09:50:25,Buy,UNH,4,240.77
2025-08-05 10:41:13,Buy,AAPL,1,203.33
2025-08-05 11:02:30,Buy,PLTR,19,171.23
2025-08-05 12:57:38,Buy,NVDA,8,176.4
2025-08-06 13:10:58,Buy,AAPL,4,205.62
2025-08-06 14:55:49,Buy,ATZ,34,73.68
2025-08-06 15:41:37,Buy,COST,2,943.61
2025-08-07 09:34:37,Sell,RY,36,132.36
2025-08-07 09:51:50,Buy,COST,2,971.87
2025-08-07 13:03:20,Buy,AAPL,3,217.48
2025-08-07 15:04:59,Buy,ATZ,19,73.29
2025-08-07 15:09:21,Buy,PLTR,16,180.91
2025-08-08 10:25:19,Buy,PLTR,9,184.53
2025-08-08 10:29:38,Sell,LULU,11,190.02
2025-08-08 11:06:39,Buy,AAPL,13,220.63
2025-08-08 13:15:20,Buy,AAPL,2,219.73
2025-08-08 14:12:53,Buy,ATZ,15,72.11
2025-08-11 09:38:26,Sell,UNH,29,252.98
2025-08-11 09:39:39,Buy,PLTR,1,184.7
2025-08-11 12:17:51,Buy,UNH,2,252.41
2025-08-11 12:55:33,Sell,ATZ,122,71.6
2025-08-11 13:59:15,Buy,ATZ,14,71.94
2025-08-12 09:55:27,Sell,LULU,8,187.19
2025-08-12 09:58:06,Sell,OPEN,6144,2.36
2025-08-12 11:27:59,Buy,AAPL,26,227.29
2025-08-12 13:56:08,Sell,AAPL,86,228.0
2025-08-12 15:18:47,Buy,PLTR,14,182.52
2025-08-14 09:50:50,Sell,UNH,10,268.26
2025-08-14 10:00:33,Buy,PLTR,4,182.14
2025-08-14 11:39:37,Buy,LULU,2,195.62
2025-08-14 14:40:19,Buy,OPEN,2189,2.26
2025-08-14 15:34:54,Buy,OPEN,362,2.29
2025-08-15 10:06:36,Buy,UNH,45,297.01
2025-08-15 10:47:07,Buy,TSLA,19,335.37
2025-08-15 12:54:56,Buy,NVDA,46,179.28
2025-08-15 15:25:21,Buy,LULU,38,196.76
2025-08-15 15:54:20,Sell,OPEN,1161,3.13
2025-08-18 10:10:08,Sell,NVDA,22,180.6
2025-08-18 10:49:29,Buy,UNH,8,309.82
2025-08-18 13:43:38,Sell,PLTR,35,174.75
2025-08-18 14:30:45,Buy,PLTR,11,172.04
2025-08-18 15:42:32,Buy,LULU,34,200.33
2025-08-19 09:47:37,Buy,OPEN,285,3.59
2025-08-19 12:33:21,Buy,LULU,6,202.41
2025-08-19 14:02:32,Buy,OPEN,533,3.85
2025-08-19 14:06:41,Sell,LULU,32,197.54
2025-08-19 15:23:41,Buy,OPEN,234,3.85
2025-08-21 12:04:34,Buy,LULU,1,196.86
2025-08-21 12:31:33,Buy,LULU,3,196.86
2025-08-21 15:39:24,Buy,NVDA,11,174.54
