Timestamp,Buy/Sell,Asset/Ticker,Amount,Price
2025-02-27 12:10:43,Buy,LULU,2,364.08
2025-02-28 10:11:38,Buy,TSLA,8,277.27
2025-02-28 14:53:34,Sell,COST,6,1026.28
2025-03-03 15:03:34,Buy,ATZ,5,66.12
2025-03-03 15:07:04,Buy,ATZ,13,66.28
2025-03-04 11:33:38,Buy,COST,1,1029.49
2025-03-04 12:48:18,Buy,RY,2,112.86
2025-03-05 10:45:58,Buy,ATZ,6,63.61
2025-03-05 13:33:33,Buy,UNH,1,471.07
2025-03-06 10:57:06,Buy,UNH,4,473.74
2025-03-06 14:39:04,Buy,AAPL,1,233.31
2025-03-07 13:28:10,Buy,COST,1,966.71
2025-03-07 13:43:36,Buy,ATZ,11,59.08
2025-03-10 10:11:28,Sell,AAPL,3,231.44
2025-03-10 11:17:23,Buy,COST,1,939.25
2025-03-11 09:43:00,Buy,UNH,2,477.66
2025-03-11 14:25:24,Buy,UNH,5,479.14
2025-03-12 10:48:01,Sell,NVDA,7,113.36
2025-03-12 13:13:31,Buy,UNH,1,482.1
2025-03-13 13:54:39,Buy,AAPL,3,215.04
2025-03-13 14:06:51,Buy,PLTR,20,82.38
2025-03-14 12:48:22,Buy,LULU,1,312.64
2025-03-14 13:22:59,Buy,PLTR,11,82.35
2025-03-17 11:39:32,Buy,PLTR,2,87.42
2025-03-17 14:34:11,Buy,TSLA,4,241.31
2025-03-18 10:11:12,Sell,UNH,7,500.23
2025-03-18 14:04:02,Buy,RY,1,112.78
2025-03-19 10:45:48,Buy,PLTR,10,83.55
2025-03-20 12:32:52,Buy,OPEN,574,1.18
2025-03-20 13:30:54,Buy,OPEN,1094,1.18
2025-03-21 10:32:49,Buy,OPEN,148,1.17
2025-03-21 10:35:56,Sell,TSLA,3,234.82
2025-03-24 10:07:51,Buy,TSLA,2,257.68
2025-03-24 14:31:38,Buy,ATZ,24,52.52
2025-03-25 14:48:48,Sell,AAPL,4,220.31
2025-03-26 10:24:32,Buy,PLTR,9,94.16
2025-03-26 12:44:29,Buy,NVDA,6,115.74
2025-03-27 10:44:41,Buy,LULU,2,334.13
2025-03-27 11:16:48,Buy,LULU,1,334.17
2025-03-28 11:50:36,Buy,OPEN,77,1.14
2025-03-28 12:47:08,Buy,PLTR,4,87.12
2025-03-31 14:45:17,Sell,COST,1,922.05
2025-04-01 12:54:16,Buy,AAPL,1,219.46
2025-04-02 12:36:56,Buy,OPEN,245,0.97
2025-04-03 13:29:23,Buy,LULU,1,243.35
2025-04-04 13:45:25,Buy,RY,2,111.29
2025-04-07 11:10:46,Buy,RY,1,106.11
2025-04-07 14:31:11,Buy,OPEN,152,0.88
2025-04-08 10:14:46,Buy,NVDA,1,96.02
2025-04-09 13:04:33,Buy,ATZ,1,38.11
2025-04-10 11:29:30,Buy,PLTR,1,85.49
2025-04-15 14:42:43,Buy,PLTR,1,93.37
2025-04-17 10:46:35,Sell,PLTR,63,94.27
2025-04-21 09:52:39,Buy,PLTR,4,91.15
2025-04-21 10:38:40,Buy,ATZ,38,40.77
2025-04-22 15:01:21,Buy,PLTR,4,91.81
2025-04-22 15:54:54,Buy,RY,3,115.46
2025-04-23 11:25:25,Buy,ATZ,6,45.86
2025-04-24 10:01:53,Buy,LULU,3,266.36
2025-04-24 12:31:21,Buy,RY,8,117.61
2025-04-25 12:04:09,Buy,ATZ,15,47.07
2025-04-25 12:47:30,Buy,PLTR,4,106.95
2025-04-28 12:37:18,Buy,OPEN,56,0.75
2025-04-28 15:08:23,Buy,PLTR,1,109.36
2025-04-29 15:48:33,Buy,ATZ,7,47.69
2025-04-30 09:41:28,Buy,RY,2,118.55
2025-04-30 12:08:44,Buy,NVDA,1,104.38
2025-05-01 12:32:26,Buy,NVDA,4,112.5
2025-05-01 14:22:49,Sell,PLTR,9,119.97
2025-05-02 13:09:50,Sell,PLTR,13,118.65
2025-05-02 14:55:23,Buy,LULU,1,273.4
2025-05-05 10:07:45,Sell,COST,2,1004.72
2025-05-06 10:32:02,Buy,ATZ,4,54.87
2025-05-06 11:13:38,Sell,UNH,10,396.28
2025-05-07 09:45:57,Buy,NVDA,3,112.5
2025-05-07 15:21:04,Buy,COST,1,1003.19
2025-05-08 13:37:59,Buy,TSLA,1,279.55
2025-05-08 14:42:41,Buy,ATZ,7,57.05
2025-05-09 11:54:54,Buy,LULU,1,281.54
2025-05-09 13:00:20,Buy,OPEN,287,0.69
2025-05-12 10:12:17,Sell,TSLA,3,316.04
2025-05-12 14:58:24,Buy,ATZ,14,60.63
2025-05-13 11:33:11,Buy,AAPL,6,210.37
2025-05-13 14:05:43,Buy,ATZ,13,64.55
2025-05-14 10:54:07,Buy,TSLA,1,337.96
2025-05-15 13:23:36,Buy,NVDA,4,132.91
2025-05-15 15:39:30,Buy,AAPL,2,209.64
2025-05-16 12:30:07,Buy,AAPL,2,210.98
2025-05-16 12:34:30,Buy,TSLA,1,343.99
2025-05-19 11:50:31,Buy,TSLA,1,334.84
2025-05-19 13:48:02,Buy,NVDA,2,132.39
2025-05-20 11:01:36,Sell,COST,2,1030.01
2025-05-22 11:53:26,Sell,UNH,3,293.38
2025-05-23 10:42:46,Buy,LULU,1,310.53
2025-05-23 10:48:04,Sell,RY,99,126.31
2025-05-26 09:56:49,Buy,ATZ,28,64.47
2025-05-26 13:34:20,Sell,ATZ,272,64.41
2025-05-27 15:39:33,Sell,ATZ,116,66.24
2025-05-28 11:03:07,Buy,ATZ,53,66.94
2025-05-28 13:49:20,Sell,PLTR,3,124.1
2025-05-29 11:22:43,Buy,COST,1,1015.26
2025-05-29 13:35:07,Sell,TSLA,26,364.15
2025-05-30 13:17:40,Sell,TSLA,2,349.08
2025-05-30 14:15:11,Buy,ATZ,32,65.86
2025-06-02 13:03:10,Buy,NVDA,66,135.47
2025-06-02 13:56:19,Sell,OPEN,1606,0.6
2025-06-03 09:58:17,Buy,PLTR,19,132.25
2025-06-04 12:20:51,Sell,LULU,22,333.47
2025-06-04 12:27:47,Sell,UNH,1,302.2
2025-06-05 10:14:30,Buy,AAPL,15,201.14
2025-06-06 11:38:34,Buy,PLTR,9,121.99
2025-06-06 15:12:19,Buy,TSLA,10,298.25
2025-06-09 11:45:51,Sell,NVDA,162,142.12
2025-06-10 12:14:44,Buy,PLTR,57,130.32
2025-06-10 15:25:37,Buy,NVDA,73,141.79
2025-06-11 11:50:26,Buy,PLTR,45,133.21
2025-06-11 14:06:03,Buy,NVDA,27,141.98
2025-06-12 12:12:27,Buy,PLTR,4,135.09
2025-06-12 12:54:23,Buy,COST,4,997.8
2025-06-13 12:13:07,Buy,COST,2,998.52
2025-06-13 14:11:20,Buy,LULU,9,242.78
2025-06-16 09:44:05,Buy,UNH,12,312.01
2025-06-16 14:54:13,Buy,UNH,12,311.93
2025-06-17 10:49:16,Buy,AAPL,2,195.26
2025-06-17 14:58:02,Buy,UNH,2,305.53
2025-06-18 15:26:56,Buy,TSLA,1,316.88
2025-06-19 10:27:59,Buy,ATZ,22,65.81
2025-06-19 15:20:14,Sell,ATZ,13,65.84
2025-06-20 14:13:28,Buy,PLTR,9,138.44
2025-06-23 10:36:36,Buy,OPEN,1896,0.52
2025-06-23 15:20:16,Buy,TSLA,1,327.53
2025-06-24 10:59:52,Buy,COST,1,1001.45
2025-06-24 13:26:36,Buy,ATZ,9,67.84
2025-06-25 12:29:16,Buy,OPEN,186,0.54
2025-06-25 13:42:55,Buy,UNH,1,303.08
2025-06-26 10:09:59,Buy,TSLA,1,323.63
2025-06-26 15:53:14,Buy,AAPL,1,200.64
2025-06-27 10:18:15,Buy,OPEN,498,0.54
2025-06-27 15:19:56,Buy,UNH,1,302.31
2025-06-30 11:37:12,Sell,PLTR,110,135.99
2025-06-30 14:57:16,Sell,OPEN,1282,0.54
2025-07-01 11:22:56,Buy,PLTR,9,130.26
2025-07-01 15:24:55,Buy,RY,10,131.36
2025-07-02 12:56:58,Buy,UNH,1,317.99
2025-07-03 13:19:11,Buy,AAPL,6,211.91
2025-07-04 10:09:46,Sell,ATZ,14,73.26
2025-07-04 13:00:29,Buy,ATZ,26,73.25
